data_point;region;vac_interval_group;vaccine;count_vac_zab_18_59;count_vac_hosp_18_59;count_vac_severe_18_59;count_vac_death_18_59;count_vac_zab_60;count_vac_hosp_60;count_vac_severe_60;count_vac_death_60;count_vac_zab_total;count_vac_hosp_total;count_vac_severe_total;count_vac_death_total;count_zab_18_59;count_hosp_18_59;count_severe_18_59;count_death_18_59;count_zab_60;count_hosp_60;count_severe_60;count_death_60;count_zab_total;count_hosp_total;count_severe_total;count_death_total
2022.05_01-07-2022;РФ;21_45_days;AllVaccines;569;45;6;0;602;206;41;15;1171;251;47;15;78166;11842;1862;748;61298;24550;6061;3361;139464;36392;7923;4109
2022.05_01-07-2022;РФ;21_45_days;CoviVac;31;1;1;0;15;5;0;0;46;6;1;0;78166;11842;1862;748;61298;24550;6061;3361;139464;36392;7923;4109
2022.05_01-07-2022;РФ;21_45_days;EpiVacCorona;44;1;1;0;45;20;4;0;89;21;5;0;78166;11842;1862;748;61298;24550;6061;3361;139464;36392;7923;4109
2022.05_01-07-2022;РФ;21_45_days;SputnikLite;132;8;1;0;132;39;6;2;264;47;7;2;78166;11842;1862;748;61298;24550;6061;3361;139464;36392;7923;4109
2022.05_01-07-2022;РФ;21_45_days;SputnikV;362;35;3;0;410;142;31;13;772;177;34;13;78166;11842;1862;748;61298;24550;6061;3361;139464;36392;7923;4109
2022.05_01-07-2022;РФ;45_75_days;AllVaccines;1117;111;11;5;927;360;80;39;2044;471;91;44;78166;11842;1862;748;61298;24550;6061;3361;139464;36392;7923;4109
2022.05_01-07-2022;РФ;45_75_days;CoviVac;40;4;0;0;10;6;1;1;50;10;1;1;78166;11842;1862;748;61298;24550;6061;3361;139464;36392;7923;4109
2022.05_01-07-2022;РФ;45_75_days;EpiVacCorona;58;10;1;1;78;39;9;6;136;49;10;7;78166;11842;1862;748;61298;24550;6061;3361;139464;36392;7923;4109
2022.05_01-07-2022;РФ;45_75_days;SputnikLite;307;19;2;0;242;80;17;5;549;99;19;5;78166;11842;1862;748;61298;24550;6061;3361;139464;36392;7923;4109
2022.05_01-07-2022;РФ;45_75_days;SputnikV;712;78;8;4;597;235;53;27;1309;313;61;31;78166;11842;1862;748;61298;24550;6061;3361;139464;36392;7923;4109
2022.05_01-07-2022;РФ;75_90_days;AllVaccines;1157;132;12;10;773;264;61;30;1930;396;73;40;78166;11842;1862;748;61298;24550;6061;3361;139464;36392;7923;4109
2022.05_01-07-2022;РФ;75_90_days;CoviVac;29;2;1;1;5;1;0;0;34;3;1;1;78166;11842;1862;748;61298;24550;6061;3361;139464;36392;7923;4109
2022.05_01-07-2022;РФ;75_90_days;EpiVacCorona;49;11;0;0;57;25;6;2;106;36;6;2;78166;11842;1862;748;61298;24550;6061;3361;139464;36392;7923;4109
2022.05_01-07-2022;РФ;75_90_days;SputnikLite;459;45;5;6;307;104;24;10;766;149;29;16;78166;11842;1862;748;61298;24550;6061;3361;139464;36392;7923;4109
2022.05_01-07-2022;РФ;75_90_days;SputnikV;620;74;6;3;404;134;31;18;1024;208;37;21;78166;11842;1862;748;61298;24550;6061;3361;139464;36392;7923;4109
2022.05_01-07-2022;РФ;90_105_days;AllVaccines;1607;158;16;7;1121;393;74;43;2728;551;90;50;78166;11842;1862;748;61298;24550;6061;3361;139464;36392;7923;4109
2022.05_01-07-2022;РФ;90_105_days;CoviVac;33;5;0;0;14;5;3;1;47;10;3;1;78166;11842;1862;748;61298;24550;6061;3361;139464;36392;7923;4109
2022.05_01-07-2022;РФ;90_105_days;EpiVacCorona;74;7;1;0;72;33;7;5;146;40;8;5;78166;11842;1862;748;61298;24550;6061;3361;139464;36392;7923;4109
2022.05_01-07-2022;РФ;90_105_days;SputnikLite;828;70;6;3;516;173;35;22;1344;243;41;25;78166;11842;1862;748;61298;24550;6061;3361;139464;36392;7923;4109
2022.05_01-07-2022;РФ;90_105_days;SputnikV;672;76;9;4;519;182;29;15;1191;258;38;19;78166;11842;1862;748;61298;24550;6061;3361;139464;36392;7923;4109
2022.05_01-07-2022;Республика Адыгея;105_165_days;AllVaccines;14;4;0;0;12;2;0;0;26;6;0;0;122;30;3;1;109;38;6;4;231;68;9;5
2022.05_01-07-2022;Республика Адыгея;105_165_days;SputnikLite;8;2;0;0;8;1;0;0;16;3;0;0;122;30;3;1;109;38;6;4;231;68;9;5
2022.05_01-07-2022;Республика Адыгея;105_165_days;SputnikV;6;2;0;0;4;1;0;0;10;3;0;0;122;30;3;1;109;38;6;4;231;68;9;5
2022.05_01-07-2022;Республика Адыгея;165_195_days;AllVaccines;8;1;1;0;6;1;0;0;14;2;1;0;122;30;3;1;109;38;6;4;231;68;9;5
2022.05_01-07-2022;Республика Адыгея;165_195_days;EpiVacCorona;0;0;0;0;2;0;0;0;2;0;0;0;122;30;3;1;109;38;6;4;231;68;9;5
2022.05_01-07-2022;Республика Адыгея;165_195_days;SputnikLite;3;0;0;0;4;1;0;0;7;1;0;0;122;30;3;1;109;38;6;4;231;68;9;5
2022.05_01-07-2022;Республика Адыгея;165_195_days;SputnikV;5;1;1;0;0;0;0;0;5;1;1;0;122;30;3;1;109;38;6;4;231;68;9;5
2022.05_01-07-2022;Республика Адыгея;21_45_days;AllVaccines;0;0;0;0;4;1;1;1;4;1;1;1;122;30;3;1;109;38;6;4;231;68;9;5
2022.05_01-07-2022;Республика Адыгея;21_45_days;SputnikLite;0;0;0;0;3;1;1;1;3;1;1;1;122;30;3;1;109;38;6;4;231;68;9;5
2022.05_01-07-2022;Республика Адыгея;21_45_days;SputnikV;0;0;0;0;1;0;0;0;1;0;0;0;122;30;3;1;109;38;6;4;231;68;9;5
2022.05_01-07-2022;Республика Адыгея;45_75_days;AllVaccines;1;0;0;0;0;0;0;0;1;0;0;0;122;30;3;1;109;38;6;4;231;68;9;5
2022.05_01-07-2022;Республика Адыгея;45_75_days;SputnikLite;1;0;0;0;0;0;0;0;1;0;0;0;122;30;3;1;109;38;6;4;231;68;9;5
2022.05_01-07-2022;Республика Адыгея;75_90_days;AllVaccines;1;0;0;0;1;0;0;0;2;0;0;0;122;30;3;1;109;38;6;4;231;68;9;5
2022.05_01-07-2022;Республика Адыгея;75_90_days;SputnikLite;1;0;0;0;0;0;0;0;1;0;0;0;122;30;3;1;109;38;6;4;231;68;9;5
2022.05_01-07-2022;Республика Адыгея;75_90_days;SputnikV;0;0;0;0;1;0;0;0;1;0;0;0;122;30;3;1;109;38;6;4;231;68;9;5
2022.05_01-07-2022;Республика Адыгея;90_105_days;AllVaccines;1;0;0;0;2;0;0;0;3;0;0;0;122;30;3;1;109;38;6;4;231;68;9;5
2022.05_01-07-2022;Республика Адыгея;90_105_days;SputnikLite;0;0;0;0;2;0;0;0;2;0;0;0;122;30;3;1;109;38;6;4;231;68;9;5
2022.05_01-07-2022;Республика Адыгея;90_105_days;SputnikV;1;0;0;0;0;0;0;0;1;0;0;0;122;30;3;1;109;38;6;4;231;68;9;5
2022.05_01-07-2022;Республика Алтай;105_165_days;AllVaccines;29;6;1;0;12;4;1;0;41;10;2;0;154;37;2;0;98;55;18;6;252;92;20;6
2022.05_01-07-2022;Республика Алтай;105_165_days;CoviVac;1;0;0;0;0;0;0;0;1;0;0;0;154;37;2;0;98;55;18;6;252;92;20;6
2022.05_01-07-2022;Республика Алтай;105_165_days;EpiVacCorona;2;1;0;0;1;1;1;0;3;2;1;0;154;37;2;0;98;55;18;6;252;92;20;6
2022.05_01-07-2022;Республика Алтай;105_165_days;SputnikLite;18;4;0;0;8;1;0;0;26;5;0;0;154;37;2;0;98;55;18;6;252;92;20;6
2022.05_01-07-2022;Республика Алтай;105_165_days;SputnikV;8;1;1;0;3;2;0;0;11;3;1;0;154;37;2;0;98;55;18;6;252;92;20;6
2022.05_01-07-2022;Республика Алтай;165_195_days;AllVaccines;14;4;0;0;11;5;0;0;25;9;0;0;154;37;2;0;98;55;18;6;252;92;20;6
2022.05_01-07-2022;Республика Алтай;165_195_days;EpiVacCorona;1;0;0;0;0;0;0;0;1;0;0;0;154;37;2;0;98;55;18;6;252;92;20;6
2022.05_01-07-2022;Республика Алтай;165_195_days;SputnikLite;12;4;0;0;7;2;0;0;19;6;0;0;154;37;2;0;98;55;18;6;252;92;20;6
2022.05_01-07-2022;Республика Алтай;165_195_days;SputnikV;1;0;0;0;4;3;0;0;5;3;0;0;154;37;2;0;98;55;18;6;252;92;20;6
2022.05_01-07-2022;Республика Алтай;21_45_days;AllVaccines;0;0;0;0;1;1;0;0;1;1;0;0;154;37;2;0;98;55;18;6;252;92;20;6
2022.05_01-07-2022;Республика Алтай;21_45_days;SputnikLite;0;0;0;0;1;1;0;0;1;1;0;0;154;37;2;0;98;55;18;6;252;92;20;6
2022.05_01-07-2022;Республика Алтай;45_75_days;AllVaccines;2;0;0;0;1;1;0;0;3;1;0;0;154;37;2;0;98;55;18;6;252;92;20;6
2022.05_01-07-2022;Республика Алтай;45_75_days;SputnikLite;2;0;0;0;0;0;0;0;2;0;0;0;154;37;2;0;98;55;18;6;252;92;20;6
2022.05_01-07-2022;Республика Алтай;45_75_days;SputnikV;0;0;0;0;1;1;0;0;1;1;0;0;154;37;2;0;98;55;18;6;252;92;20;6
2022.05_01-07-2022;Республика Алтай;75_90_days;AllVaccines;6;3;0;0;1;0;0;0;7;3;0;0;154;37;2;0;98;55;18;6;252;92;20;6
2022.05_01-07-2022;Республика Алтай;75_90_days;EpiVacCorona;1;1;0;0;0;0;0;0;1;1;0;0;154;37;2;0;98;55;18;6;252;92;20;6
2022.05_01-07-2022;Республика Алтай;75_90_days;SputnikLite;1;1;0;0;1;0;0;0;2;1;0;0;154;37;2;0;98;55;18;6;252;92;20;6
2022.05_01-07-2022;Республика Алтай;75_90_days;SputnikV;4;1;0;0;0;0;0;0;4;1;0;0;154;37;2;0;98;55;18;6;252;92;20;6
2022.05_01-07-2022;Республика Алтай;90_105_days;AllVaccines;5;1;0;0;3;1;0;0;8;2;0;0;154;37;2;0;98;55;18;6;252;92;20;6
2022.05_01-07-2022;Республика Алтай;90_105_days;SputnikLite;4;1;0;0;2;1;0;0;6;2;0;0;154;37;2;0;98;55;18;6;252;92;20;6
2022.05_01-07-2022;Республика Алтай;90_105_days;SputnikV;1;0;0;0;1;0;0;0;2;0;0;0;154;37;2;0;98;55;18;6;252;92;20;6
2022.05_01-07-2022;Республика Башкортостан;105_165_days;AllVaccines;161;35;4;2;104;51;10;6;265;86;14;8;1054;249;65;18;764;365;114;59;1818;614;179;77
2022.05_01-07-2022;Республика Башкортостан;105_165_days;CoviVac;6;1;0;0;2;0;0;0;8;1;0;0;1054;249;65;18;764;365;114;59;1818;614;179;77
2022.05_01-07-2022;Республика Башкортостан;105_165_days;EpiVacCorona;5;1;0;0;5;4;1;1;10;5;1;1;1054;249;65;18;764;365;114;59;1818;614;179;77
2022.05_01-07-2022;Республика Башкортостан;105_165_days;SputnikLite;52;5;0;0;38;14;2;0;90;19;2;0;1054;249;65;18;764;365;114;59;1818;614;179;77
2022.05_01-07-2022;Республика Башкортостан;105_165_days;SputnikV;98;28;4;2;59;33;7;5;157;61;11;7;1054;249;65;18;764;365;114;59;1818;614;179;77
2022.05_01-07-2022;Республика Башкортостан;165_195_days;AllVaccines;156;35;8;0;80;27;8;2;236;62;16;2;1054;249;65;18;764;365;114;59;1818;614;179;77
2022.05_01-07-2022;Республика Башкортостан;165_195_days;EpiVacCorona;2;0;0;0;1;0;0;0;3;0;0;0;1054;249;65;18;764;365;114;59;1818;614;179;77
2022.05_01-07-2022;Республика Башкортостан;165_195_days;SputnikLite;18;1;0;0;16;6;3;0;34;7;3;0;1054;249;65;18;764;365;114;59;1818;614;179;77
2022.05_01-07-2022;Республика Башкортостан;165_195_days;SputnikV;136;34;8;0;63;21;5;2;199;55;13;2;1054;249;65;18;764;365;114;59;1818;614;179;77
2022.05_01-07-2022;Республика Башкортостан;21_45_days;AllVaccines;20;3;0;0;17;6;5;2;37;9;5;2;1054;249;65;18;764;365;114;59;1818;614;179;77
2022.05_01-07-2022;Республика Башкортостан;21_45_days;CoviVac;0;0;0;0;2;0;0;0;2;0;0;0;1054;249;65;18;764;365;114;59;1818;614;179;77
2022.05_01-07-2022;Республика Башкортостан;21_45_days;EpiVacCorona;3;0;0;0;5;2;2;0;8;2;2;0;1054;249;65;18;764;365;114;59;1818;614;179;77
2022.05_01-07-2022;Республика Башкортостан;21_45_days;SputnikLite;3;0;0;0;0;0;0;0;3;0;0;0;1054;249;65;18;764;365;114;59;1818;614;179;77
2022.05_01-07-2022;Республика Башкортостан;21_45_days;SputnikV;14;3;0;0;10;4;3;2;24;7;3;2;1054;249;65;18;764;365;114;59;1818;614;179;77
2022.05_01-07-2022;Республика Башкортостан;45_75_days;AllVaccines;30;2;1;0;33;15;5;5;63;17;6;5;1054;249;65;18;764;365;114;59;1818;614;179;77
2022.05_01-07-2022;Республика Башкортостан;45_75_days;EpiVacCorona;2;0;0;0;7;6;0;0;9;6;0;0;1054;249;65;18;764;365;114;59;1818;614;179;77
2022.05_01-07-2022;Республика Башкортостан;45_75_days;SputnikLite;7;0;0;0;4;0;0;0;11;0;0;0;1054;249;65;18;764;365;114;59;1818;614;179;77
2022.05_01-07-2022;Республика Башкортостан;45_75_days;SputnikV;21;2;1;0;22;9;5;5;43;11;6;5;1054;249;65;18;764;365;114;59;1818;614;179;77
2022.05_01-07-2022;Республика Башкортостан;75_90_days;AllVaccines;19;2;0;0;7;2;0;0;26;4;0;0;1054;249;65;18;764;365;114;59;1818;614;179;77
2022.05_01-07-2022;Республика Башкортостан;75_90_days;EpiVacCorona;1;0;0;0;1;0;0;0;2;0;0;0;1054;249;65;18;764;365;114;59;1818;614;179;77
2022.05_01-07-2022;Республика Башкортостан;75_90_days;SputnikLite;5;1;0;0;2;1;0;0;7;2;0;0;1054;249;65;18;764;365;114;59;1818;614;179;77
2022.05_01-07-2022;Республика Башкортостан;75_90_days;SputnikV;13;1;0;0;4;1;0;0;17;2;0;0;1054;249;65;18;764;365;114;59;1818;614;179;77
2022.05_01-07-2022;Республика Башкортостан;90_105_days;AllVaccines;24;4;1;0;9;4;0;0;33;8;1;0;1054;249;65;18;764;365;114;59;1818;614;179;77
2022.05_01-07-2022;Республика Башкортостан;90_105_days;EpiVacCorona;1;0;0;0;0;0;0;0;1;0;0;0;1054;249;65;18;764;365;114;59;1818;614;179;77
2022.05_01-07-2022;Республика Башкортостан;90_105_days;SputnikLite;9;2;0;0;5;3;0;0;14;5;0;0;1054;249;65;18;764;365;114;59;1818;614;179;77
2022.05_01-07-2022;Республика Башкортостан;90_105_days;SputnikV;14;2;1;0;4;1;0;0;18;3;1;0;1054;249;65;18;764;365;114;59;1818;614;179;77
2022.05_01-07-2022;Республика Бурятия;105_165_days;AllVaccines;65;11;3;1;53;21;6;1;118;32;9;2;386;77;21;4;298;134;38;11;684;211;59;15
2022.05_01-07-2022;Республика Бурятия;105_165_days;CoviVac;2;0;0;0;0;0;0;0;2;0;0;0;386;77;21;4;298;134;38;11;684;211;59;15
2022.05_01-07-2022;Республика Бурятия;105_165_days;EpiVacCorona;1;0;0;0;2;0;0;0;3;0;0;0;386;77;21;4;298;134;38;11;684;211;59;15
2022.05_01-07-2022;Республика Бурятия;105_165_days;SputnikLite;27;3;1;0;23;9;3;1;50;12;4;1;386;77;21;4;298;134;38;11;684;211;59;15
2022.05_01-07-2022;Республика Бурятия;105_165_days;SputnikV;35;8;2;1;28;12;3;0;63;20;5;1;386;77;21;4;298;134;38;11;684;211;59;15
2022.05_01-07-2022;Республика Бурятия;165_195_days;AllVaccines;35;9;1;0;23;8;0;0;58;17;1;0;386;77;21;4;298;134;38;11;684;211;59;15
2022.05_01-07-2022;Республика Бурятия;165_195_days;CoviVac;0;0;0;0;1;1;0;0;1;1;0;0;386;77;21;4;298;134;38;11;684;211;59;15
2022.05_01-07-2022;Республика Бурятия;165_195_days;EpiVacCorona;1;0;0;0;1;0;0;0;2;0;0;0;386;77;21;4;298;134;38;11;684;211;59;15
2022.05_01-07-2022;Республика Бурятия;165_195_days;SputnikLite;11;4;1;0;9;1;0;0;20;5;1;0;386;77;21;4;298;134;38;11;684;211;59;15
2022.05_01-07-2022;Республика Бурятия;165_195_days;SputnikV;23;5;0;0;12;6;0;0;35;11;0;0;386;77;21;4;298;134;38;11;684;211;59;15
2022.05_01-07-2022;Республика Бурятия;21_45_days;AllVaccines;2;1;0;0;2;0;0;0;4;1;0;0;386;77;21;4;298;134;38;11;684;211;59;15
2022.05_01-07-2022;Республика Бурятия;21_45_days;CoviVac;0;0;0;0;2;0;0;0;2;0;0;0;386;77;21;4;298;134;38;11;684;211;59;15
2022.05_01-07-2022;Республика Бурятия;21_45_days;SputnikV;2;1;0;0;0;0;0;0;2;1;0;0;386;77;21;4;298;134;38;11;684;211;59;15
2022.05_01-07-2022;Республика Бурятия;45_75_days;AllVaccines;11;2;0;0;8;3;0;0;19;5;0;0;386;77;21;4;298;134;38;11;684;211;59;15
2022.05_01-07-2022;Республика Бурятия;45_75_days;EpiVacCorona;1;1;0;0;3;0;0;0;4;1;0;0;386;77;21;4;298;134;38;11;684;211;59;15
2022.05_01-07-2022;Республика Бурятия;45_75_days;SputnikLite;5;0;0;0;3;3;0;0;8;3;0;0;386;77;21;4;298;134;38;11;684;211;59;15
2022.05_01-07-2022;Республика Бурятия;45_75_days;SputnikV;5;1;0;0;2;0;0;0;7;1;0;0;386;77;21;4;298;134;38;11;684;211;59;15
2022.05_01-07-2022;Республика Бурятия;75_90_days;AllVaccines;11;3;0;0;5;3;1;0;16;6;1;0;386;77;21;4;298;134;38;11;684;211;59;15
2022.05_01-07-2022;Республика Бурятия;75_90_days;CoviVac;0;0;0;0;1;1;0;0;1;1;0;0;386;77;21;4;298;134;38;11;684;211;59;15
2022.05_01-07-2022;Республика Бурятия;75_90_days;SputnikLite;7;2;0;0;1;0;0;0;8;2;0;0;386;77;21;4;298;134;38;11;684;211;59;15
2022.05_01-07-2022;Республика Бурятия;75_90_days;SputnikV;4;1;0;0;3;2;1;0;7;3;1;0;386;77;21;4;298;134;38;11;684;211;59;15
2022.05_01-07-2022;Республика Бурятия;90_105_days;AllVaccines;8;1;0;0;12;5;0;0;20;6;0;0;386;77;21;4;298;134;38;11;684;211;59;15
2022.05_01-07-2022;Республика Бурятия;90_105_days;EpiVacCorona;0;0;0;0;3;2;0;0;3;2;0;0;386;77;21;4;298;134;38;11;684;211;59;15
2022.05_01-07-2022;Республика Бурятия;90_105_days;SputnikLite;3;0;0;0;5;1;0;0;8;1;0;0;386;77;21;4;298;134;38;11;684;211;59;15
2022.05_01-07-2022;Республика Бурятия;90_105_days;SputnikV;5;1;0;0;4;2;0;0;9;3;0;0;386;77;21;4;298;134;38;11;684;211;59;15
2022.05_01-07-2022;Республика Дагестан;105_165_days;AllVaccines;31;2;0;0;8;4;0;0;39;6;0;0;171;29;3;1;73;17;2;1;244;46;5;2
2022.05_01-07-2022;Республика Дагестан;105_165_days;CoviVac;0;0;0;0;1;0;0;0;1;0;0;0;171;29;3;1;73;17;2;1;244;46;5;2
2022.05_01-07-2022;Республика Дагестан;105_165_days;EpiVacCorona;1;0;0;0;1;0;0;0;2;0;0;0;171;29;3;1;73;17;2;1;244;46;5;2
2022.05_01-07-2022;Республика Дагестан;105_165_days;SputnikLite;12;1;0;0;1;1;0;0;13;2;0;0;171;29;3;1;73;17;2;1;244;46;5;2
2022.05_01-07-2022;Республика Дагестан;105_165_days;SputnikV;18;1;0;0;5;3;0;0;23;4;0;0;171;29;3;1;73;17;2;1;244;46;5;2
2022.05_01-07-2022;Республика Дагестан;165_195_days;AllVaccines;14;3;0;0;8;2;1;1;22;5;1;1;171;29;3;1;73;17;2;1;244;46;5;2
2022.05_01-07-2022;Республика Дагестан;165_195_days;CoviVac;1;0;0;0;0;0;0;0;1;0;0;0;171;29;3;1;73;17;2;1;244;46;5;2
2022.05_01-07-2022;Республика Дагестан;165_195_days;EpiVacCorona;5;0;0;0;2;1;1;1;7;1;1;1;171;29;3;1;73;17;2;1;244;46;5;2
2022.05_01-07-2022;Республика Дагестан;165_195_days;SputnikV;8;3;0;0;6;1;0;0;14;4;0;0;171;29;3;1;73;17;2;1;244;46;5;2
2022.05_01-07-2022;Республика Дагестан;21_45_days;AllVaccines;3;0;0;0;1;1;0;0;4;1;0;0;171;29;3;1;73;17;2;1;244;46;5;2
2022.05_01-07-2022;Республика Дагестан;21_45_days;SputnikV;3;0;0;0;1;1;0;0;4;1;0;0;171;29;3;1;73;17;2;1;244;46;5;2
2022.05_01-07-2022;Республика Дагестан;45_75_days;AllVaccines;14;3;1;1;6;1;1;0;20;4;2;1;171;29;3;1;73;17;2;1;244;46;5;2
2022.05_01-07-2022;Республика Дагестан;45_75_days;CoviVac;1;0;0;0;0;0;0;0;1;0;0;0;171;29;3;1;73;17;2;1;244;46;5;2
2022.05_01-07-2022;Республика Дагестан;45_75_days;EpiVacCorona;1;0;0;0;0;0;0;0;1;0;0;0;171;29;3;1;73;17;2;1;244;46;5;2
2022.05_01-07-2022;Республика Дагестан;45_75_days;SputnikV;12;3;1;1;6;1;1;0;18;4;2;1;171;29;3;1;73;17;2;1;244;46;5;2
2022.05_01-07-2022;Республика Дагестан;75_90_days;AllVaccines;9;1;0;0;0;0;0;0;9;1;0;0;171;29;3;1;73;17;2;1;244;46;5;2
2022.05_01-07-2022;Республика Дагестан;75_90_days;EpiVacCorona;3;1;0;0;0;0;0;0;3;1;0;0;171;29;3;1;73;17;2;1;244;46;5;2
2022.05_01-07-2022;Республика Дагестан;75_90_days;SputnikV;6;0;0;0;0;0;0;0;6;0;0;0;171;29;3;1;73;17;2;1;244;46;5;2
2022.05_01-07-2022;Республика Дагестан;90_105_days;AllVaccines;18;4;0;0;2;0;0;0;20;4;0;0;171;29;3;1;73;17;2;1;244;46;5;2
2022.05_01-07-2022;Республика Дагестан;90_105_days;SputnikLite;2;1;0;0;0;0;0;0;2;1;0;0;171;29;3;1;73;17;2;1;244;46;5;2
2022.05_01-07-2022;Республика Дагестан;90_105_days;SputnikV;16;3;0;0;2;0;0;0;18;3;0;0;171;29;3;1;73;17;2;1;244;46;5;2
2022.05_01-07-2022;Республика Ингушетия;105_165_days;AllVaccines;73;14;0;0;8;0;0;0;81;14;0;0;172;52;0;0;36;9;3;0;208;61;3;0
2022.05_01-07-2022;Республика Ингушетия;105_165_days;SputnikLite;25;5;0;0;4;0;0;0;29;5;0;0;172;52;0;0;36;9;3;0;208;61;3;0
2022.05_01-07-2022;Республика Ингушетия;105_165_days;SputnikV;48;9;0;0;4;0;0;0;52;9;0;0;172;52;0;0;36;9;3;0;208;61;3;0
2022.05_01-07-2022;Республика Ингушетия;165_195_days;AllVaccines;19;3;0;0;7;1;0;0;26;4;0;0;172;52;0;0;36;9;3;0;208;61;3;0
2022.05_01-07-2022;Республика Ингушетия;165_195_days;SputnikLite;11;0;0;0;4;1;0;0;15;1;0;0;172;52;0;0;36;9;3;0;208;61;3;0
2022.05_01-07-2022;Республика Ингушетия;165_195_days;SputnikV;8;3;0;0;3;0;0;0;11;3;0;0;172;52;0;0;36;9;3;0;208;61;3;0
2022.05_01-07-2022;Республика Ингушетия;21_45_days;AllVaccines;3;0;0;0;1;1;0;0;4;1;0;0;172;52;0;0;36;9;3;0;208;61;3;0
2022.05_01-07-2022;Республика Ингушетия;21_45_days;EpiVacCorona;1;0;0;0;1;1;0;0;2;1;0;0;172;52;0;0;36;9;3;0;208;61;3;0
2022.05_01-07-2022;Республика Ингушетия;21_45_days;SputnikV;2;0;0;0;0;0;0;0;2;0;0;0;172;52;0;0;36;9;3;0;208;61;3;0
2022.05_01-07-2022;Республика Ингушетия;45_75_days;AllVaccines;2;0;0;0;1;1;0;0;3;1;0;0;172;52;0;0;36;9;3;0;208;61;3;0
2022.05_01-07-2022;Республика Ингушетия;45_75_days;SputnikLite;1;0;0;0;0;0;0;0;1;0;0;0;172;52;0;0;36;9;3;0;208;61;3;0
2022.05_01-07-2022;Республика Ингушетия;45_75_days;SputnikV;1;0;0;0;1;1;0;0;2;1;0;0;172;52;0;0;36;9;3;0;208;61;3;0
2022.05_01-07-2022;Республика Ингушетия;75_90_days;AllVaccines;5;1;0;0;0;0;0;0;5;1;0;0;172;52;0;0;36;9;3;0;208;61;3;0
