data_point;region;age_group;vac_interval_group;vaccine;ve_death;cil_death;cih_death
2022.06.B_02-09-2022;РФ;70-79;21_45_days;AllVaccines;0.22182;-0.63812;0.63033
2022.06.B_02-09-2022;РФ;70-79;21_45_days;CoviVac;-4.39501;-37.35013;0.24104
2022.06.B_02-09-2022;РФ;70-79;21_45_days;EpiVacCorona;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;70-79;21_45_days;SputnikLite;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;70-79;21_45_days;SputnikV;0.14554;-0.90821;0.61739
2022.06.B_02-09-2022;РФ;80+;21_45_days;AllVaccines;0.24707;-0.45046;0.60916
2022.06.B_02-09-2022;РФ;80+;21_45_days;CoviVac;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;80+;21_45_days;EpiVacCorona;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;80+;21_45_days;SputnikLite;-1.61984;-7.13398;0.15618
2022.06.B_02-09-2022;РФ;80+;21_45_days;SputnikV;0.35647;-0.43517;0.71144
2022.06.B_02-09-2022;РФ;18+;45_75_days;AllVaccines;0.43898;0.11928;0.64262
2022.06.B_02-09-2022;РФ;18+;45_75_days;CoviVac;0.25414;-4.29651;0.89497
2022.06.B_02-09-2022;РФ;18+;45_75_days;EpiVacCorona;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;18+;45_75_days;SputnikLite;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;18+;45_75_days;SputnikV;0.22815;-0.22666;0.51433
2022.06.B_02-09-2022;РФ;20-29;45_75_days;AllVaccines;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;20-29;45_75_days;CoviVac;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;20-29;45_75_days;EpiVacCorona;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;20-29;45_75_days;SputnikLite;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;20-29;45_75_days;SputnikV;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;30-39;45_75_days;AllVaccines;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;30-39;45_75_days;CoviVac;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;30-39;45_75_days;EpiVacCorona;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;30-39;45_75_days;SputnikLite;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;30-39;45_75_days;SputnikV;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;40-49;45_75_days;AllVaccines;0.53802;-2.29392;0.93521
2022.06.B_02-09-2022;РФ;40-49;45_75_days;CoviVac;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;40-49;45_75_days;EpiVacCorona;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;40-49;45_75_days;SputnikLite;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;40-49;45_75_days;SputnikV;0.30192;-3.97733;0.90209
2022.06.B_02-09-2022;РФ;50-59;45_75_days;AllVaccines;0.22837;-2.10205;0.80806
2022.06.B_02-09-2022;РФ;50-59;45_75_days;CoviVac;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;50-59;45_75_days;EpiVacCorona;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;50-59;45_75_days;SputnikLite;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;50-59;45_75_days;SputnikV;-0.15387;-3.63869;0.71297
2022.06.B_02-09-2022;РФ;60-69;45_75_days;AllVaccines;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;60-69;45_75_days;CoviVac;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;60-69;45_75_days;EpiVacCorona;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;60-69;45_75_days;SputnikLite;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;60-69;45_75_days;SputnikV;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;70-79;45_75_days;AllVaccines;0.53109;-0.04719;0.79003
2022.06.B_02-09-2022;РФ;70-79;45_75_days;CoviVac;-2.59726;-24.5709;0.49395
2022.06.B_02-09-2022;РФ;70-79;45_75_days;EpiVacCorona;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;70-79;45_75_days;SputnikLite;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;70-79;45_75_days;SputnikV;0.46786;-0.28232;0.77917
2022.06.B_02-09-2022;РФ;80+;45_75_days;AllVaccines;0.41509;-0.08978;0.68606
2022.06.B_02-09-2022;РФ;80+;45_75_days;CoviVac;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;80+;45_75_days;EpiVacCorona;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;80+;45_75_days;SputnikLite;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;80+;45_75_days;SputnikV;0.21499;-0.4626;0.57866
2022.06.B_02-09-2022;РФ;18+;75_90_days;AllVaccines;0.14747;-0.32323;0.45073
2022.06.B_02-09-2022;РФ;18+;75_90_days;CoviVac;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;18+;75_90_days;EpiVacCorona;0.01839;-2.92656;0.75461
2022.06.B_02-09-2022;РФ;18+;75_90_days;SputnikLite;0.59154;-0.63389;0.89789
2022.06.B_02-09-2022;РФ;18+;75_90_days;SputnikV;-0.00868;-0.64847;0.3828
2022.06.B_02-09-2022;РФ;20-29;75_90_days;AllVaccines;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;20-29;75_90_days;CoviVac;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;20-29;75_90_days;EpiVacCorona;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;20-29;75_90_days;SputnikLite;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;20-29;75_90_days;SputnikV;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;30-39;75_90_days;AllVaccines;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;30-39;75_90_days;CoviVac;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;30-39;75_90_days;EpiVacCorona;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;30-39;75_90_days;SputnikLite;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;30-39;75_90_days;SputnikV;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;40-49;75_90_days;AllVaccines;0.34592;-3.66359;0.90826
2022.06.B_02-09-2022;РФ;40-49;75_90_days;CoviVac;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;40-49;75_90_days;EpiVacCorona;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;40-49;75_90_days;SputnikLite;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;40-49;75_90_days;SputnikV;0.00097;-6.12311;0.85988
2022.06.B_02-09-2022;РФ;50-59;75_90_days;AllVaccines;0.45473;-2.88564;0.92348
2022.06.B_02-09-2022;РФ;50-59;75_90_days;CoviVac;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;50-59;75_90_days;EpiVacCorona;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;50-59;75_90_days;SputnikLite;-1.45756;-16.51275;0.65513
2022.06.B_02-09-2022;РФ;50-59;75_90_days;SputnikV;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;60-69;75_90_days;AllVaccines;0.4208;-0.80082;0.81371
2022.06.B_02-09-2022;РФ;60-69;75_90_days;CoviVac;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;60-69;75_90_days;EpiVacCorona;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;60-69;75_90_days;SputnikLite;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;60-69;75_90_days;SputnikV;0.16522;-1.59546;0.73151
2022.06.B_02-09-2022;РФ;70-79;75_90_days;AllVaccines;-0.03904;-1.08562;0.48235
2022.06.B_02-09-2022;РФ;70-79;75_90_days;CoviVac;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;70-79;75_90_days;EpiVacCorona;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;70-79;75_90_days;SputnikLite;0.33333;-3.73902;0.90621
2022.06.B_02-09-2022;РФ;70-79;75_90_days;SputnikV;-0.29542;-1.72695;0.38462
2022.06.B_02-09-2022;РФ;80+;75_90_days;AllVaccines;0.42293;-0.21298;0.72546
2022.06.B_02-09-2022;РФ;80+;75_90_days;CoviVac;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;80+;75_90_days;EpiVacCorona;-0.1585;-3.63728;0.71058
2022.06.B_02-09-2022;РФ;80+;75_90_days;SputnikLite;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;80+;75_90_days;SputnikV;0.42085;-0.39384;0.75936
2022.06.B_02-09-2022;РФ;18+;90_105_days;AllVaccines;0.31888;-0.09703;0.5771
2022.06.B_02-09-2022;РФ;18+;90_105_days;CoviVac;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;18+;90_105_days;EpiVacCorona;0.3638;-3.51778;0.91041
2022.06.B_02-09-2022;РФ;18+;90_105_days;SputnikLite;0.41677;-0.55487;0.78123
2022.06.B_02-09-2022;РФ;18+;90_105_days;SputnikV;0.25008;-0.32187;0.57456
2022.06.B_02-09-2022;РФ;20-29;90_105_days;AllVaccines;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;20-29;90_105_days;CoviVac;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;20-29;90_105_days;EpiVacCorona;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;20-29;90_105_days;SputnikLite;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;20-29;90_105_days;SputnikV;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;30-39;90_105_days;AllVaccines;-0.16394;-7.32873;0.83734
2022.06.B_02-09-2022;РФ;30-39;90_105_days;CoviVac;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;30-39;90_105_days;EpiVacCorona;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;30-39;90_105_days;SputnikLite;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;30-39;90_105_days;SputnikV;-0.78545;-11.77603;0.75048
2022.06.B_02-09-2022;РФ;40-49;90_105_days;AllVaccines;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;40-49;90_105_days;CoviVac;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;40-49;90_105_days;EpiVacCorona;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;40-49;90_105_days;SputnikLite;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;40-49;90_105_days;SputnikV;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;50-59;90_105_days;AllVaccines;0.5005;-2.55944;0.92991
2022.06.B_02-09-2022;РФ;50-59;90_105_days;CoviVac;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;50-59;90_105_days;EpiVacCorona;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;50-59;90_105_days;SputnikLite;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;50-59;90_105_days;SputnikV;0.20601;-4.65803;0.88858
2022.06.B_02-09-2022;РФ;60-69;90_105_days;AllVaccines;-0.37054;-1.88707;0.34938
2022.06.B_02-09-2022;РФ;60-69;90_105_days;CoviVac;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;60-69;90_105_days;EpiVacCorona;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;60-69;90_105_days;SputnikLite;-0.3881;-4.56253;0.65361
2022.06.B_02-09-2022;РФ;60-69;90_105_days;SputnikV;-0.52563;-2.67849;0.36726
2022.06.B_02-09-2022;РФ;70-79;90_105_days;AllVaccines;0.26666;-0.76718;0.69568
2022.06.B_02-09-2022;РФ;70-79;90_105_days;CoviVac;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;70-79;90_105_days;EpiVacCorona;-0.97136;-13.01327;0.72267
2022.06.B_02-09-2022;РФ;70-79;90_105_days;SputnikLite;0.49006;-2.62488;0.92826
2022.06.B_02-09-2022;РФ;70-79;90_105_days;SputnikV;0.29723;-1.18405;0.77387
2022.06.B_02-09-2022;РФ;80+;90_105_days;AllVaccines;0.67717;-0.00232;0.89602
2022.06.B_02-09-2022;РФ;80+;90_105_days;CoviVac;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;80+;90_105_days;EpiVacCorona;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;80+;90_105_days;SputnikLite;0.50819;-2.49408;0.93078
2022.06.B_02-09-2022;РФ;80+;90_105_days;SputnikV;0.66982;-0.32167;0.91751
2022.06.B_02-09-2022;г. Санкт-Петербург;18+;105_165_days;AllVaccines;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;18+;105_165_days;CoviVac;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;18+;105_165_days;EpiVacCorona;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;18+;105_165_days;SputnikLite;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;18+;105_165_days;SputnikV;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;20-29;105_165_days;AllVaccines;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;20-29;105_165_days;CoviVac;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;20-29;105_165_days;EpiVacCorona;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;20-29;105_165_days;SputnikLite;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;20-29;105_165_days;SputnikV;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;30-39;105_165_days;AllVaccines;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;30-39;105_165_days;CoviVac;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;30-39;105_165_days;EpiVacCorona;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;30-39;105_165_days;SputnikLite;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;30-39;105_165_days;SputnikV;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;40-49;105_165_days;AllVaccines;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;40-49;105_165_days;CoviVac;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;40-49;105_165_days;EpiVacCorona;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;40-49;105_165_days;SputnikLite;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;40-49;105_165_days;SputnikV;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;50-59;105_165_days;AllVaccines;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;50-59;105_165_days;CoviVac;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;50-59;105_165_days;EpiVacCorona;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;50-59;105_165_days;SputnikLite;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;50-59;105_165_days;SputnikV;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;60-69;105_165_days;AllVaccines;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;60-69;105_165_days;CoviVac;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;60-69;105_165_days;EpiVacCorona;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;60-69;105_165_days;SputnikLite;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;60-69;105_165_days;SputnikV;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;70-79;105_165_days;AllVaccines;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;70-79;105_165_days;CoviVac;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;70-79;105_165_days;EpiVacCorona;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;70-79;105_165_days;SputnikLite;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;70-79;105_165_days;SputnikV;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;80+;105_165_days;AllVaccines;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;80+;105_165_days;CoviVac;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;80+;105_165_days;EpiVacCorona;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;80+;105_165_days;SputnikLite;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;80+;105_165_days;SputnikV;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;18+;165_195_days;AllVaccines;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;18+;165_195_days;CoviVac;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;18+;165_195_days;EpiVacCorona;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;18+;165_195_days;SputnikLite;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;18+;165_195_days;SputnikV;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;20-29;165_195_days;AllVaccines;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;20-29;165_195_days;CoviVac;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;20-29;165_195_days;EpiVacCorona;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;20-29;165_195_days;SputnikLite;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;20-29;165_195_days;SputnikV;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;30-39;165_195_days;AllVaccines;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;30-39;165_195_days;CoviVac;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;30-39;165_195_days;EpiVacCorona;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;30-39;165_195_days;SputnikLite;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;30-39;165_195_days;SputnikV;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;40-49;165_195_days;AllVaccines;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;40-49;165_195_days;CoviVac;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;40-49;165_195_days;EpiVacCorona;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;40-49;165_195_days;SputnikLite;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;40-49;165_195_days;SputnikV;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;50-59;165_195_days;AllVaccines;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;50-59;165_195_days;CoviVac;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;50-59;165_195_days;EpiVacCorona;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;50-59;165_195_days;SputnikLite;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;50-59;165_195_days;SputnikV;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;60-69;165_195_days;AllVaccines;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;60-69;165_195_days;CoviVac;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;60-69;165_195_days;EpiVacCorona;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;60-69;165_195_days;SputnikLite;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;60-69;165_195_days;SputnikV;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;70-79;165_195_days;AllVaccines;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;70-79;165_195_days;CoviVac;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;70-79;165_195_days;EpiVacCorona;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;70-79;165_195_days;SputnikLite;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;70-79;165_195_days;SputnikV;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;80+;165_195_days;AllVaccines;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;80+;165_195_days;CoviVac;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;80+;165_195_days;EpiVacCorona;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;80+;165_195_days;SputnikLite;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;80+;165_195_days;SputnikV;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;18+;21_45_days;AllVaccines;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;18+;21_45_days;CoviVac;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;18+;21_45_days;EpiVacCorona;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;18+;21_45_days;SputnikLite;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;18+;21_45_days;SputnikV;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;20-29;21_45_days;AllVaccines;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;20-29;21_45_days;CoviVac;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;20-29;21_45_days;EpiVacCorona;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;20-29;21_45_days;SputnikLite;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;20-29;21_45_days;SputnikV;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;30-39;21_45_days;AllVaccines;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;30-39;21_45_days;CoviVac;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;30-39;21_45_days;EpiVacCorona;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;30-39;21_45_days;SputnikLite;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;30-39;21_45_days;SputnikV;NULL;NULL;NULL
