data_point;region;vac_interval_group;vaccine;count_vac_zab_18_59;count_vac_hosp_18_59;count_vac_severe_18_59;count_vac_death_18_59;count_vac_zab_60;count_vac_hosp_60;count_vac_severe_60;count_vac_death_60;count_vac_zab_total;count_vac_hosp_total;count_vac_severe_total;count_vac_death_total;count_zab_18_59;count_hosp_18_59;count_severe_18_59;count_death_18_59;count_zab_60;count_hosp_60;count_severe_60;count_death_60;count_zab_total;count_hosp_total;count_severe_total;count_death_total
2022.07_16-08-2022;Калининградская область;45_75_days;SputnikLite;0;0;0;0;1;0;0;0;1;0;0;0;854;102;2;0;450;132;14;12;1304;234;16;12
2022.07_16-08-2022;Калининградская область;45_75_days;SputnikV;1;1;0;0;2;0;0;0;3;1;0;0;854;102;2;0;450;132;14;12;1304;234;16;12
2022.07_16-08-2022;Калининградская область;75_90_days;AllVaccines;2;1;0;0;4;1;0;0;6;2;0;0;854;102;2;0;450;132;14;12;1304;234;16;12
2022.07_16-08-2022;Калининградская область;75_90_days;SputnikLite;0;0;0;0;1;0;0;0;1;0;0;0;854;102;2;0;450;132;14;12;1304;234;16;12
2022.07_16-08-2022;Калининградская область;75_90_days;SputnikV;2;1;0;0;3;1;0;0;5;2;0;0;854;102;2;0;450;132;14;12;1304;234;16;12
2022.07_16-08-2022;Калининградская область;90_105_days;AllVaccines;2;1;0;0;3;1;0;0;5;2;0;0;854;102;2;0;450;132;14;12;1304;234;16;12
2022.07_16-08-2022;Калининградская область;90_105_days;SputnikLite;1;1;0;0;2;0;0;0;3;1;0;0;854;102;2;0;450;132;14;12;1304;234;16;12
2022.07_16-08-2022;Калининградская область;90_105_days;SputnikV;1;0;0;0;1;1;0;0;2;1;0;0;854;102;2;0;450;132;14;12;1304;234;16;12
2022.07_16-08-2022;Калужская область;105_165_days;AllVaccines;26;1;0;0;16;3;1;1;42;4;1;1;755;58;4;0;447;106;24;13;1202;164;28;13
2022.07_16-08-2022;Калужская область;105_165_days;EpiVacCorona;2;0;0;0;1;0;0;0;3;0;0;0;755;58;4;0;447;106;24;13;1202;164;28;13
2022.07_16-08-2022;Калужская область;105_165_days;SputnikLite;12;0;0;0;7;3;1;1;19;3;1;1;755;58;4;0;447;106;24;13;1202;164;28;13
2022.07_16-08-2022;Калужская область;105_165_days;SputnikV;12;1;0;0;8;0;0;0;20;1;0;0;755;58;4;0;447;106;24;13;1202;164;28;13
2022.07_16-08-2022;Калужская область;165_195_days;AllVaccines;39;1;1;0;15;3;0;0;54;4;1;0;755;58;4;0;447;106;24;13;1202;164;28;13
2022.07_16-08-2022;Калужская область;165_195_days;SputnikLite;21;0;0;0;9;2;0;0;30;2;0;0;755;58;4;0;447;106;24;13;1202;164;28;13
2022.07_16-08-2022;Калужская область;165_195_days;SputnikV;18;1;1;0;6;1;0;0;24;2;1;0;755;58;4;0;447;106;24;13;1202;164;28;13
2022.07_16-08-2022;Калужская область;21_45_days;AllVaccines;3;0;0;0;1;0;0;0;4;0;0;0;755;58;4;0;447;106;24;13;1202;164;28;13
2022.07_16-08-2022;Калужская область;21_45_days;EpiVacCorona;1;0;0;0;0;0;0;0;1;0;0;0;755;58;4;0;447;106;24;13;1202;164;28;13
2022.07_16-08-2022;Калужская область;21_45_days;SputnikV;2;0;0;0;1;0;0;0;3;0;0;0;755;58;4;0;447;106;24;13;1202;164;28;13
2022.07_16-08-2022;Калужская область;45_75_days;AllVaccines;7;1;0;0;3;1;1;0;10;2;1;0;755;58;4;0;447;106;24;13;1202;164;28;13
2022.07_16-08-2022;Калужская область;45_75_days;EpiVacCorona;2;1;0;0;0;0;0;0;2;1;0;0;755;58;4;0;447;106;24;13;1202;164;28;13
2022.07_16-08-2022;Калужская область;45_75_days;SputnikV;5;0;0;0;3;1;1;0;8;1;1;0;755;58;4;0;447;106;24;13;1202;164;28;13
2022.07_16-08-2022;Калужская область;75_90_days;AllVaccines;0;0;0;0;2;0;0;0;2;0;0;0;755;58;4;0;447;106;24;13;1202;164;28;13
2022.07_16-08-2022;Калужская область;75_90_days;SputnikLite;0;0;0;0;1;0;0;0;1;0;0;0;755;58;4;0;447;106;24;13;1202;164;28;13
2022.07_16-08-2022;Калужская область;75_90_days;SputnikV;0;0;0;0;1;0;0;0;1;0;0;0;755;58;4;0;447;106;24;13;1202;164;28;13
2022.07_16-08-2022;Калужская область;90_105_days;AllVaccines;3;1;0;0;5;1;1;0;8;2;1;0;755;58;4;0;447;106;24;13;1202;164;28;13
2022.07_16-08-2022;Калужская область;90_105_days;EpiVacCorona;1;1;0;0;0;0;0;0;1;1;0;0;755;58;4;0;447;106;24;13;1202;164;28;13
2022.07_16-08-2022;Калужская область;90_105_days;SputnikLite;0;0;0;0;3;0;0;0;3;0;0;0;755;58;4;0;447;106;24;13;1202;164;28;13
2022.07_16-08-2022;Калужская область;90_105_days;SputnikV;2;0;0;0;2;1;1;0;4;1;1;0;755;58;4;0;447;106;24;13;1202;164;28;13
2022.07_16-08-2022;Камчатский край;105_165_days;AllVaccines;8;0;0;0;4;0;0;0;12;0;0;0;277;40;1;1;138;45;6;3;415;85;7;4
2022.07_16-08-2022;Камчатский край;105_165_days;CoviVac;1;0;0;0;0;0;0;0;1;0;0;0;277;40;1;1;138;45;6;3;415;85;7;4
2022.07_16-08-2022;Камчатский край;105_165_days;EpiVacCorona;0;0;0;0;2;0;0;0;2;0;0;0;277;40;1;1;138;45;6;3;415;85;7;4
2022.07_16-08-2022;Камчатский край;105_165_days;SputnikLite;2;0;0;0;0;0;0;0;2;0;0;0;277;40;1;1;138;45;6;3;415;85;7;4
2022.07_16-08-2022;Камчатский край;105_165_days;SputnikV;5;0;0;0;2;0;0;0;7;0;0;0;277;40;1;1;138;45;6;3;415;85;7;4
2022.07_16-08-2022;Камчатский край;165_195_days;AllVaccines;16;0;0;0;3;3;1;0;19;3;1;0;277;40;1;1;138;45;6;3;415;85;7;4
2022.07_16-08-2022;Камчатский край;165_195_days;EpiVacCorona;0;0;0;0;1;1;0;0;1;1;0;0;277;40;1;1;138;45;6;3;415;85;7;4
2022.07_16-08-2022;Камчатский край;165_195_days;SputnikLite;13;0;0;0;2;2;1;0;15;2;1;0;277;40;1;1;138;45;6;3;415;85;7;4
2022.07_16-08-2022;Камчатский край;165_195_days;SputnikV;3;0;0;0;0;0;0;0;3;0;0;0;277;40;1;1;138;45;6;3;415;85;7;4
2022.07_16-08-2022;Камчатский край;45_75_days;AllVaccines;2;1;0;0;1;1;0;0;3;2;0;0;277;40;1;1;138;45;6;3;415;85;7;4
2022.07_16-08-2022;Камчатский край;45_75_days;SputnikV;2;1;0;0;1;1;0;0;3;2;0;0;277;40;1;1;138;45;6;3;415;85;7;4
2022.07_16-08-2022;Камчатский край;75_90_days;AllVaccines;3;0;0;0;0;0;0;0;3;0;0;0;277;40;1;1;138;45;6;3;415;85;7;4
2022.07_16-08-2022;Камчатский край;75_90_days;SputnikV;3;0;0;0;0;0;0;0;3;0;0;0;277;40;1;1;138;45;6;3;415;85;7;4
2022.07_16-08-2022;Камчатский край;90_105_days;AllVaccines;2;1;0;0;0;0;0;0;2;1;0;0;277;40;1;1;138;45;6;3;415;85;7;4
2022.07_16-08-2022;Камчатский край;90_105_days;SputnikLite;1;1;0;0;0;0;0;0;1;1;0;0;277;40;1;1;138;45;6;3;415;85;7;4
2022.07_16-08-2022;Камчатский край;90_105_days;SputnikV;1;0;0;0;0;0;0;0;1;0;0;0;277;40;1;1;138;45;6;3;415;85;7;4
2022.07_16-08-2022;Карачаево-Черкесская Республика;105_165_days;AllVaccines;12;0;0;0;8;0;0;0;20;0;0;0;173;12;0;0;101;12;1;0;274;24;1;0
2022.07_16-08-2022;Карачаево-Черкесская Республика;105_165_days;EpiVacCorona;1;0;0;0;0;0;0;0;1;0;0;0;173;12;0;0;101;12;1;0;274;24;1;0
2022.07_16-08-2022;Карачаево-Черкесская Республика;105_165_days;SputnikLite;3;0;0;0;4;0;0;0;7;0;0;0;173;12;0;0;101;12;1;0;274;24;1;0
2022.07_16-08-2022;Карачаево-Черкесская Республика;105_165_days;SputnikV;8;0;0;0;4;0;0;0;12;0;0;0;173;12;0;0;101;12;1;0;274;24;1;0
2022.07_16-08-2022;Карачаево-Черкесская Республика;165_195_days;AllVaccines;11;0;0;0;6;1;0;0;17;1;0;0;173;12;0;0;101;12;1;0;274;24;1;0
2022.07_16-08-2022;Карачаево-Черкесская Республика;165_195_days;EpiVacCorona;0;0;0;0;1;0;0;0;1;0;0;0;173;12;0;0;101;12;1;0;274;24;1;0
2022.07_16-08-2022;Карачаево-Черкесская Республика;165_195_days;SputnikLite;9;0;0;0;4;0;0;0;13;0;0;0;173;12;0;0;101;12;1;0;274;24;1;0
2022.07_16-08-2022;Карачаево-Черкесская Республика;165_195_days;SputnikV;2;0;0;0;1;1;0;0;3;1;0;0;173;12;0;0;101;12;1;0;274;24;1;0
2022.07_16-08-2022;Карачаево-Черкесская Республика;21_45_days;AllVaccines;8;0;0;0;1;0;0;0;9;0;0;0;173;12;0;0;101;12;1;0;274;24;1;0
2022.07_16-08-2022;Карачаево-Черкесская Республика;21_45_days;CoviVac;1;0;0;0;0;0;0;0;1;0;0;0;173;12;0;0;101;12;1;0;274;24;1;0
2022.07_16-08-2022;Карачаево-Черкесская Республика;21_45_days;EpiVacCorona;3;0;0;0;1;0;0;0;4;0;0;0;173;12;0;0;101;12;1;0;274;24;1;0
2022.07_16-08-2022;Карачаево-Черкесская Республика;21_45_days;SputnikLite;1;0;0;0;0;0;0;0;1;0;0;0;173;12;0;0;101;12;1;0;274;24;1;0
2022.07_16-08-2022;Карачаево-Черкесская Республика;21_45_days;SputnikV;3;0;0;0;0;0;0;0;3;0;0;0;173;12;0;0;101;12;1;0;274;24;1;0
2022.07_16-08-2022;Карачаево-Черкесская Республика;45_75_days;AllVaccines;6;0;0;0;3;1;0;0;9;1;0;0;173;12;0;0;101;12;1;0;274;24;1;0
2022.07_16-08-2022;Карачаево-Черкесская Республика;45_75_days;EpiVacCorona;1;0;0;0;0;0;0;0;1;0;0;0;173;12;0;0;101;12;1;0;274;24;1;0
2022.07_16-08-2022;Карачаево-Черкесская Республика;45_75_days;SputnikV;5;0;0;0;3;1;0;0;8;1;0;0;173;12;0;0;101;12;1;0;274;24;1;0
2022.07_16-08-2022;Карачаево-Черкесская Республика;75_90_days;AllVaccines;4;0;0;0;3;0;0;0;7;0;0;0;173;12;0;0;101;12;1;0;274;24;1;0
2022.07_16-08-2022;Карачаево-Черкесская Республика;75_90_days;CoviVac;2;0;0;0;0;0;0;0;2;0;0;0;173;12;0;0;101;12;1;0;274;24;1;0
2022.07_16-08-2022;Карачаево-Черкесская Республика;75_90_days;SputnikV;2;0;0;0;3;0;0;0;5;0;0;0;173;12;0;0;101;12;1;0;274;24;1;0
2022.07_16-08-2022;Карачаево-Черкесская Республика;90_105_days;AllVaccines;2;0;0;0;1;0;0;0;3;0;0;0;173;12;0;0;101;12;1;0;274;24;1;0
2022.07_16-08-2022;Карачаево-Черкесская Республика;90_105_days;SputnikV;2;0;0;0;1;0;0;0;3;0;0;0;173;12;0;0;101;12;1;0;274;24;1;0
2022.07_16-08-2022;Кемеровская область;105_165_days;AllVaccines;103;11;0;1;47;20;2;1;150;31;2;2;1414;239;26;21;884;407;78;50;2298;646;104;71
2022.07_16-08-2022;Кемеровская область;105_165_days;CoviVac;3;1;0;0;0;0;0;0;3;1;0;0;1414;239;26;21;884;407;78;50;2298;646;104;71
2022.07_16-08-2022;Кемеровская область;105_165_days;EpiVacCorona;4;0;0;0;1;0;0;0;5;0;0;0;1414;239;26;21;884;407;78;50;2298;646;104;71
2022.07_16-08-2022;Кемеровская область;105_165_days;SputnikLite;33;5;0;1;25;13;1;1;58;18;1;2;1414;239;26;21;884;407;78;50;2298;646;104;71
2022.07_16-08-2022;Кемеровская область;105_165_days;SputnikV;63;5;0;0;21;7;1;0;84;12;1;0;1414;239;26;21;884;407;78;50;2298;646;104;71
2022.07_16-08-2022;Кемеровская область;165_195_days;AllVaccines;60;6;0;0;30;14;4;3;90;20;4;3;1414;239;26;21;884;407;78;50;2298;646;104;71
2022.07_16-08-2022;Кемеровская область;165_195_days;CoviVac;1;0;0;0;0;0;0;0;1;0;0;0;1414;239;26;21;884;407;78;50;2298;646;104;71
2022.07_16-08-2022;Кемеровская область;165_195_days;EpiVacCorona;8;1;0;0;2;0;0;0;10;1;0;0;1414;239;26;21;884;407;78;50;2298;646;104;71
2022.07_16-08-2022;Кемеровская область;165_195_days;SputnikLite;33;2;0;0;16;7;2;1;49;9;2;1;1414;239;26;21;884;407;78;50;2298;646;104;71
2022.07_16-08-2022;Кемеровская область;165_195_days;SputnikV;18;3;0;0;12;7;2;2;30;10;2;2;1414;239;26;21;884;407;78;50;2298;646;104;71
2022.07_16-08-2022;Кемеровская область;21_45_days;AllVaccines;6;1;0;0;5;2;0;0;11;3;0;0;1414;239;26;21;884;407;78;50;2298;646;104;71
2022.07_16-08-2022;Кемеровская область;21_45_days;SputnikV;6;1;0;0;5;2;0;0;11;3;0;0;1414;239;26;21;884;407;78;50;2298;646;104;71
2022.07_16-08-2022;Кемеровская область;45_75_days;AllVaccines;2;0;0;0;8;4;3;0;10;4;3;0;1414;239;26;21;884;407;78;50;2298;646;104;71
2022.07_16-08-2022;Кемеровская область;45_75_days;EpiVacCorona;1;0;0;0;2;0;0;0;3;0;0;0;1414;239;26;21;884;407;78;50;2298;646;104;71
2022.07_16-08-2022;Кемеровская область;45_75_days;SputnikV;1;0;0;0;6;4;3;0;7;4;3;0;1414;239;26;21;884;407;78;50;2298;646;104;71
2022.07_16-08-2022;Кемеровская область;75_90_days;AllVaccines;6;0;0;0;2;0;0;0;8;0;0;0;1414;239;26;21;884;407;78;50;2298;646;104;71
2022.07_16-08-2022;Кемеровская область;75_90_days;EpiVacCorona;2;0;0;0;0;0;0;0;2;0;0;0;1414;239;26;21;884;407;78;50;2298;646;104;71
2022.07_16-08-2022;Кемеровская область;75_90_days;SputnikV;4;0;0;0;2;0;0;0;6;0;0;0;1414;239;26;21;884;407;78;50;2298;646;104;71
2022.07_16-08-2022;Кемеровская область;90_105_days;AllVaccines;9;1;0;0;4;0;0;0;13;1;0;0;1414;239;26;21;884;407;78;50;2298;646;104;71
2022.07_16-08-2022;Кемеровская область;90_105_days;CoviVac;2;0;0;0;0;0;0;0;2;0;0;0;1414;239;26;21;884;407;78;50;2298;646;104;71
2022.07_16-08-2022;Кемеровская область;90_105_days;EpiVacCorona;2;0;0;0;2;0;0;0;4;0;0;0;1414;239;26;21;884;407;78;50;2298;646;104;71
2022.07_16-08-2022;Кемеровская область;90_105_days;SputnikV;5;1;0;0;2;0;0;0;7;1;0;0;1414;239;26;21;884;407;78;50;2298;646;104;71
2022.07_16-08-2022;Кировская область;105_165_days;AllVaccines;29;1;0;0;49;19;2;1;78;20;2;1;1016;117;8;3;762;303;50;40;1778;420;58;43
2022.07_16-08-2022;Кировская область;105_165_days;CoviVac;1;0;0;0;0;0;0;0;1;0;0;0;1016;117;8;3;762;303;50;40;1778;420;58;43
2022.07_16-08-2022;Кировская область;105_165_days;EpiVacCorona;0;0;0;0;3;3;0;0;3;3;0;0;1016;117;8;3;762;303;50;40;1778;420;58;43
2022.07_16-08-2022;Кировская область;105_165_days;SputnikLite;17;1;0;0;14;6;1;1;31;7;1;1;1016;117;8;3;762;303;50;40;1778;420;58;43
2022.07_16-08-2022;Кировская область;105_165_days;SputnikV;11;0;0;0;32;10;1;0;43;10;1;0;1016;117;8;3;762;303;50;40;1778;420;58;43
2022.07_16-08-2022;Кировская область;165_195_days;AllVaccines;46;4;0;0;40;19;3;3;86;23;3;3;1016;117;8;3;762;303;50;40;1778;420;58;43
2022.07_16-08-2022;Кировская область;165_195_days;CoviVac;1;0;0;0;0;0;0;0;1;0;0;0;1016;117;8;3;762;303;50;40;1778;420;58;43
2022.07_16-08-2022;Кировская область;165_195_days;EpiVacCorona;4;0;0;0;1;1;0;0;5;1;0;0;1016;117;8;3;762;303;50;40;1778;420;58;43
2022.07_16-08-2022;Кировская область;165_195_days;SputnikLite;34;3;0;0;30;12;2;2;64;15;2;2;1016;117;8;3;762;303;50;40;1778;420;58;43
2022.07_16-08-2022;Кировская область;165_195_days;SputnikV;7;1;0;0;9;6;1;1;16;7;1;1;1016;117;8;3;762;303;50;40;1778;420;58;43
2022.07_16-08-2022;Кировская область;21_45_days;AllVaccines;8;3;0;0;11;5;0;0;19;8;0;0;1016;117;8;3;762;303;50;40;1778;420;58;43
2022.07_16-08-2022;Кировская область;21_45_days;SputnikV;8;3;0;0;11;5;0;0;19;8;0;0;1016;117;8;3;762;303;50;40;1778;420;58;43
2022.07_16-08-2022;Кировская область;45_75_days;AllVaccines;6;1;0;0;11;3;0;0;17;4;0;0;1016;117;8;3;762;303;50;40;1778;420;58;43
2022.07_16-08-2022;Кировская область;45_75_days;SputnikV;6;1;0;0;11;3;0;0;17;4;0;0;1016;117;8;3;762;303;50;40;1778;420;58;43
2022.07_16-08-2022;Кировская область;75_90_days;AllVaccines;0;0;0;0;7;0;0;0;7;0;0;0;1016;117;8;3;762;303;50;40;1778;420;58;43
2022.07_16-08-2022;Кировская область;75_90_days;SputnikV;0;0;0;0;7;0;0;0;7;0;0;0;1016;117;8;3;762;303;50;40;1778;420;58;43
2022.07_16-08-2022;Кировская область;90_105_days;AllVaccines;5;0;0;0;4;0;0;0;9;0;0;0;1016;117;8;3;762;303;50;40;1778;420;58;43
2022.07_16-08-2022;Кировская область;90_105_days;SputnikLite;1;0;0;0;1;0;0;0;2;0;0;0;1016;117;8;3;762;303;50;40;1778;420;58;43
2022.07_16-08-2022;Кировская область;90_105_days;SputnikV;4;0;0;0;3;0;0;0;7;0;0;0;1016;117;8;3;762;303;50;40;1778;420;58;43
2022.07_16-08-2022;Костромская область;105_165_days;AllVaccines;7;1;0;0;3;1;0;0;10;2;0;0;172;26;1;1;126;45;12;9;298;71;13;10
2022.07_16-08-2022;Костромская область;105_165_days;EpiVacCorona;3;1;0;0;1;1;0;0;4;2;0;0;172;26;1;1;126;45;12;9;298;71;13;10
2022.07_16-08-2022;Костромская область;105_165_days;SputnikLite;3;0;0;0;0;0;0;0;3;0;0;0;172;26;1;1;126;45;12;9;298;71;13;10
2022.07_16-08-2022;Костромская область;105_165_days;SputnikV;1;0;0;0;2;0;0;0;3;0;0;0;172;26;1;1;126;45;12;9;298;71;13;10
2022.07_16-08-2022;Костромская область;165_195_days;AllVaccines;5;1;0;0;3;2;0;0;8;3;0;0;172;26;1;1;126;45;12;9;298;71;13;10
2022.07_16-08-2022;Костромская область;165_195_days;SputnikLite;3;0;0;0;3;2;0;0;6;2;0;0;172;26;1;1;126;45;12;9;298;71;13;10
2022.07_16-08-2022;Костромская область;165_195_days;SputnikV;2;1;0;0;0;0;0;0;2;1;0;0;172;26;1;1;126;45;12;9;298;71;13;10
2022.07_16-08-2022;Костромская область;45_75_days;AllVaccines;1;0;0;0;1;1;0;0;2;1;0;0;172;26;1;1;126;45;12;9;298;71;13;10
2022.07_16-08-2022;Костромская область;45_75_days;CoviVac;1;0;0;0;0;0;0;0;1;0;0;0;172;26;1;1;126;45;12;9;298;71;13;10
2022.07_16-08-2022;Костромская область;45_75_days;SputnikV;0;0;0;0;1;1;0;0;1;1;0;0;172;26;1;1;126;45;12;9;298;71;13;10
2022.07_16-08-2022;Костромская область;90_105_days;AllVaccines;1;0;0;0;1;0;0;0;2;0;0;0;172;26;1;1;126;45;12;9;298;71;13;10
2022.07_16-08-2022;Костромская область;90_105_days;SputnikV;1;0;0;0;1;0;0;0;2;0;0;0;172;26;1;1;126;45;12;9;298;71;13;10
2022.07_16-08-2022;Краснодарский край;105_165_days;AllVaccines;112;7;2;1;94;16;5;2;206;23;7;3;2264;272;13;7;1318;304;38;22;3582;576;51;29
2022.07_16-08-2022;Краснодарский край;105_165_days;CoviVac;3;0;0;0;1;0;0;0;4;0;0;0;2264;272;13;7;1318;304;38;22;3582;576;51;29
2022.07_16-08-2022;Краснодарский край;105_165_days;EpiVacCorona;7;0;0;0;13;5;2;1;20;5;2;1;2264;272;13;7;1318;304;38;22;3582;576;51;29
2022.07_16-08-2022;Краснодарский край;105_165_days;SputnikLite;30;0;0;0;16;1;0;0;46;1;0;0;2264;272;13;7;1318;304;38;22;3582;576;51;29
2022.07_16-08-2022;Краснодарский край;105_165_days;SputnikV;72;7;2;1;64;10;3;1;136;17;5;2;2264;272;13;7;1318;304;38;22;3582;576;51;29
2022.07_16-08-2022;Краснодарский край;165_195_days;AllVaccines;116;8;0;0;68;16;0;0;184;24;0;0;2264;272;13;7;1318;304;38;22;3582;576;51;29
2022.07_16-08-2022;Краснодарский край;165_195_days;CoviVac;1;0;0;0;0;0;0;0;1;0;0;0;2264;272;13;7;1318;304;38;22;3582;576;51;29
2022.07_16-08-2022;Краснодарский край;165_195_days;EpiVacCorona;2;0;0;0;0;0;0;0;2;0;0;0;2264;272;13;7;1318;304;38;22;3582;576;51;29
2022.07_16-08-2022;Краснодарский край;165_195_days;SputnikLite;60;5;0;0;37;9;0;0;97;14;0;0;2264;272;13;7;1318;304;38;22;3582;576;51;29
2022.07_16-08-2022;Краснодарский край;165_195_days;SputnikV;53;3;0;0;31;7;0;0;84;10;0;0;2264;272;13;7;1318;304;38;22;3582;576;51;29
2022.07_16-08-2022;Краснодарский край;21_45_days;AllVaccines;18;1;0;0;19;4;1;0;37;5;1;0;2264;272;13;7;1318;304;38;22;3582;576;51;29
2022.07_16-08-2022;Краснодарский край;21_45_days;CoviVac;2;0;0;0;2;0;0;0;4;0;0;0;2264;272;13;7;1318;304;38;22;3582;576;51;29
2022.07_16-08-2022;Краснодарский край;21_45_days;EpiVacCorona;0;0;0;0;1;0;0;0;1;0;0;0;2264;272;13;7;1318;304;38;22;3582;576;51;29
2022.07_16-08-2022;Краснодарский край;21_45_days;SputnikLite;2;0;0;0;1;0;0;0;3;0;0;0;2264;272;13;7;1318;304;38;22;3582;576;51;29
2022.07_16-08-2022;Краснодарский край;21_45_days;SputnikV;14;1;0;0;15;4;1;0;29;5;1;0;2264;272;13;7;1318;304;38;22;3582;576;51;29
2022.07_16-08-2022;Краснодарский край;45_75_days;AllVaccines;20;2;0;0;19;6;0;0;39;8;0;0;2264;272;13;7;1318;304;38;22;3582;576;51;29
2022.07_16-08-2022;Краснодарский край;45_75_days;CoviVac;3;1;0;0;2;0;0;0;5;1;0;0;2264;272;13;7;1318;304;38;22;3582;576;51;29
2022.07_16-08-2022;Краснодарский край;45_75_days;EpiVacCorona;0;0;0;0;1;0;0;0;1;0;0;0;2264;272;13;7;1318;304;38;22;3582;576;51;29
2022.07_16-08-2022;Краснодарский край;45_75_days;SputnikLite;2;0;0;0;2;1;0;0;4;1;0;0;2264;272;13;7;1318;304;38;22;3582;576;51;29
2022.07_16-08-2022;Краснодарский край;45_75_days;SputnikV;15;1;0;0;14;5;0;0;29;6;0;0;2264;272;13;7;1318;304;38;22;3582;576;51;29
2022.07_16-08-2022;Краснодарский край;75_90_days;AllVaccines;7;1;0;0;7;1;0;0;14;2;0;0;2264;272;13;7;1318;304;38;22;3582;576;51;29
2022.07_16-08-2022;Краснодарский край;75_90_days;CoviVac;2;1;0;0;0;0;0;0;2;1;0;0;2264;272;13;7;1318;304;38;22;3582;576;51;29
