data_point;region;age_group;vac_interval_group;vaccine;ve_zab;cil_zab;cih_zab;ve_hosp;cil_hosp;cih_hosp;ve_severe;cil_severe;cih_severe
2022.06.B_02-09-2022;РФ;18+;45_75_days;SputnikLite;-0.02701;-0.17591;0.10303;0.33267;0.07036;0.52097;0.83053;0.32222;0.95763
2022.06.B_02-09-2022;РФ;18+;45_75_days;SputnikV;-0.05876;-0.13537;0.01269;0.02654;-0.12405;0.15695;0.0507;-0.29062;0.30175
2022.06.B_02-09-2022;РФ;20-29;45_75_days;AllVaccines;-0.10242;-0.32145;0.0803;-0.08244;-0.95954;0.40206;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;20-29;45_75_days;CoviVac;0.22375;-1.06855;0.7087;NULL;NULL;NULL;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;20-29;45_75_days;EpiVacCorona;0.29567;-0.56803;0.68363;NULL;NULL;NULL;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;20-29;45_75_days;SputnikLite;0.00878;-0.50589;0.34755;0.05079;-2.79943;0.76286;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;20-29;45_75_days;SputnikV;-0.20818;-0.49352;0.02264;-0.33283;-1.56747;0.3081;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;30-39;45_75_days;AllVaccines;-0.1014;-0.28879;0.05875;0.6788;0.2843;0.85585;0.61741;-1.72421;0.94627
2022.06.B_02-09-2022;РФ;30-39;45_75_days;CoviVac;-0.02937;-1.15954;0.50933;NULL;NULL;NULL;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;30-39;45_75_days;EpiVacCorona;-0.44011;-1.35121;0.11794;0.30912;-3.90639;0.90272;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;30-39;45_75_days;SputnikLite;-0.00018;-0.43092;0.3009;0.7443;-0.81592;0.96399;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;30-39;45_75_days;SputnikV;-0.09815;-0.3316;0.09438;0.677;0.13866;0.87888;0.42238;-3.11283;0.91888
2022.06.B_02-09-2022;РФ;40-49;45_75_days;AllVaccines;0.0429;-0.13456;0.1926;0.50384;0.12516;0.71861;-0.07827;-1.60234;0.55322
2022.06.B_02-09-2022;РФ;40-49;45_75_days;CoviVac;0.41774;-0.55159;0.7815;NULL;NULL;NULL;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;40-49;45_75_days;EpiVacCorona;-0.09238;-0.92396;0.37977;-1.11878;-4.64967;0.2054;-1.74875;-18.55292;0.61358
2022.06.B_02-09-2022;РФ;40-49;45_75_days;SputnikLite;0.14347;-0.26803;0.42142;0.80105;-0.41289;0.97199;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;40-49;45_75_days;SputnikV;-0.00092;-0.22728;0.1837;0.56353;0.08351;0.79213;-0.30077;-2.47986;0.51377
2022.06.B_02-09-2022;РФ;50-59;45_75_days;AllVaccines;-0.04698;-0.22526;0.10537;0.31501;-0.05214;0.55404;-0.02885;-1.29961;0.5397
2022.06.B_02-09-2022;РФ;50-59;45_75_days;CoviVac;-0.07463;-1.14922;0.46268;-0.31904;-4.27647;0.67026;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;50-59;45_75_days;EpiVacCorona;-0.06331;-0.83165;0.38273;NULL;NULL;NULL;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;50-59;45_75_days;SputnikLite;-0.14537;-0.60359;0.18191;0.50451;-0.53716;0.84028;0.1341;-5.15746;0.87823
2022.06.B_02-09-2022;РФ;50-59;45_75_days;SputnikV;-0.01338;-0.23125;0.16593;0.22086;-0.27344;0.52329;-0.27986;-2.08658;0.4693
2022.06.B_02-09-2022;РФ;60-69;45_75_days;AllVaccines;0.04214;-0.08819;0.15685;0.27112;0.05604;0.43719;0.60417;0.16814;0.81165
2022.06.B_02-09-2022;РФ;60-69;45_75_days;CoviVac;0.15258;-0.88649;0.61933;0.5559;-2.15304;0.93745;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;60-69;45_75_days;EpiVacCorona;0.21172;-0.28697;0.51717;0.38035;-0.65151;0.76751;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;60-69;45_75_days;SputnikLite;-0.14834;-0.51567;0.12996;0.35068;-0.24853;0.66231;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;60-69;45_75_days;SputnikV;0.06473;-0.08916;0.19687;0.2262;-0.04091;0.42476;0.44481;-0.16678;0.73582
2022.06.B_02-09-2022;РФ;70-79;45_75_days;AllVaccines;0.0765;-0.05574;0.19217;0.13482;-0.0679;0.29906;0.49683;0.11177;0.71496
2022.06.B_02-09-2022;РФ;70-79;45_75_days;CoviVac;0.03369;-1.32196;0.59786;0.10207;-2.59118;0.77548;-0.92767;-12.69445;0.72866
2022.06.B_02-09-2022;РФ;70-79;45_75_days;EpiVacCorona;0.00714;-0.57634;0.37465;0.23137;-0.71157;0.65483;0.45035;-2.90479;0.92263
2022.06.B_02-09-2022;РФ;70-79;45_75_days;SputnikLite;0.12323;-0.22757;0.37379;0.16138;-0.41688;0.50363;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;70-79;45_75_days;SputnikV;0.07386;-0.08183;0.20715;0.11849;-0.12356;0.3084;0.42904;-0.06358;0.69349
2022.06.B_02-09-2022;РФ;80+;45_75_days;AllVaccines;0.20321;0.03769;0.34027;0.28253;0.05963;0.45259;0.37828;-0.03349;0.62599
2022.06.B_02-09-2022;РФ;80+;45_75_days;CoviVac;0.23261;-1.37976;0.75254;-0.42301;-3.41349;0.54119;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;80+;45_75_days;EpiVacCorona;0.23772;-0.3769;0.57798;0.4863;-0.36919;0.80727;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;80+;45_75_days;SputnikLite;0.06781;-0.54684;0.43822;0.42427;-0.38375;0.76046;0.64712;-1.5065;0.95032
2022.06.B_02-09-2022;РФ;80+;45_75_days;SputnikV;0.21741;0.02483;0.37196;0.25675;-0.01058;0.45337;0.22166;-0.31693;0.53998
2022.06.B_02-09-2022;РФ;18+;75_90_days;AllVaccines;-0.01174;-0.08642;0.05781;-0.02962;-0.1837;0.10441;0.08007;-0.25544;0.32591
2022.06.B_02-09-2022;РФ;18+;75_90_days;CoviVac;0.32249;-0.144;0.59875;0.62241;-0.50983;0.90557;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;18+;75_90_days;EpiVacCorona;-0.14387;-0.4345;0.08788;-0.54747;-1.2732;-0.05343;-0.05875;-1.82187;0.60276
2022.06.B_02-09-2022;РФ;18+;75_90_days;SputnikLite;-0.07987;-0.25519;0.07096;0.08327;-0.26554;0.33594;0.11829;-0.76387;0.55926
2022.06.B_02-09-2022;РФ;18+;75_90_days;SputnikV;0.01285;-0.07743;0.09557;-0.02413;-0.2136;0.13575;0.04835;-0.37947;0.3435
2022.06.B_02-09-2022;РФ;20-29;75_90_days;AllVaccines;-0.04578;-0.29276;0.15402;0.48925;-0.36291;0.8086;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;20-29;75_90_days;CoviVac;0.25819;-1.96638;0.81449;NULL;NULL;NULL;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;20-29;75_90_days;EpiVacCorona;-0.6739;-2.02329;0.07322;-2.20851;-11.84279;0.19842;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;20-29;75_90_days;SputnikLite;-0.17923;-0.80921;0.23139;0.4089;-3.19943;0.9168;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;20-29;75_90_days;SputnikV;0.05779;-0.23713;0.2824;0.8097;-0.35195;0.97321;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;30-39;75_90_days;AllVaccines;-0.06534;-0.28285;0.11529;0.19775;-0.4507;0.55634;-0.04346;-3.19033;0.74016
2022.06.B_02-09-2022;РФ;30-39;75_90_days;CoviVac;-0.19028;-2.17173;0.55332;NULL;NULL;NULL;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;30-39;75_90_days;EpiVacCorona;0.07187;-0.85619;0.53592;0.10908;-5.32708;0.87455;-5.38125;-44.4367;0.1038
2022.06.B_02-09-2022;РФ;30-39;75_90_days;SputnikLite;-0.38042;-0.95263;0.02411;0.00668;-2.08211;0.67986;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;30-39;75_90_days;SputnikV;0.02866;-0.23252;0.2345;0.23275;-0.61121;0.63464;0.21699;-4.57527;0.89003
2022.06.B_02-09-2022;РФ;40-49;75_90_days;AllVaccines;-0.0089;-0.22817;0.17123;-0.11535;-0.75158;0.28978;0.69718;-1.15404;0.95743
2022.06.B_02-09-2022;РФ;40-49;75_90_days;CoviVac;0.69926;-1.1351;0.95764;NULL;NULL;NULL;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;40-49;75_90_days;EpiVacCorona;0.13178;-0.82148;0.58616;-1.16501;-5.71707;0.30218;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;40-49;75_90_days;SputnikLite;0.16277;-0.31296;0.46612;0.23146;-1.38445;0.75229;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;40-49;75_90_days;SputnikV;-0.12284;-0.41316;0.10784;-0.16282;-1.00541;0.32575;0.53748;-2.29005;0.93498
2022.06.B_02-09-2022;РФ;50-59;75_90_days;AllVaccines;0.01951;-0.18905;0.19149;0.67753;0.32302;0.8464;0.27391;-1.25788;0.76651
2022.06.B_02-09-2022;РФ;50-59;75_90_days;CoviVac;0.42601;-1.29527;0.85646;NULL;NULL;NULL;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;50-59;75_90_days;EpiVacCorona;0.20719;-0.66326;0.6221;NULL;NULL;NULL;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;50-59;75_90_days;SputnikLite;-0.14136;-0.66488;0.21755;0.37795;-0.9298;0.79949;-1.1779;-7.72883;0.4566
2022.06.B_02-09-2022;РФ;50-59;75_90_days;SputnikV;0.02983;-0.23114;0.23548;0.72075;0.25549;0.89526;0.63411;-1.60185;0.94855
2022.06.B_02-09-2022;РФ;60-69;75_90_days;AllVaccines;0.23512;0.08805;0.35848;0.19149;-0.09516;0.40311;0.12964;-0.62129;0.53276
2022.06.B_02-09-2022;РФ;60-69;75_90_days;CoviVac;0.12911;-1.7005;0.71914;0.08705;-5.48175;0.87141;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;60-69;75_90_days;EpiVacCorona;0.05751;-0.62343;0.45284;0.08803;-1.43063;0.65783;-0.03037;-6.31992;0.85496
2022.06.B_02-09-2022;РФ;60-69;75_90_days;SputnikLite;0.25978;-0.10464;0.50397;0.22399;-0.55239;0.61209;-0.75623;-3.68601;0.3418
2022.06.B_02-09-2022;РФ;60-69;75_90_days;SputnikV;0.25192;0.07429;0.39547;0.1971;-0.15637;0.44252;0.37508;-0.50377;0.74031
2022.06.B_02-09-2022;РФ;70-79;75_90_days;AllVaccines;0.03687;-0.13897;0.18557;-0.05492;-0.34706;0.17387;0.23614;-0.38261;0.57798
2022.06.B_02-09-2022;РФ;70-79;75_90_days;CoviVac;0.54678;-2.21765;0.93616;-0.05301;-6.47637;0.85169;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;70-79;75_90_days;EpiVacCorona;-0.04433;-0.799;0.39376;0.06696;-1.24249;0.61179;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;70-79;75_90_days;SputnikLite;-0.22037;-0.70866;0.12837;-0.16728;-0.97215;0.30911;0.28497;-1.86187;0.82135
2022.06.B_02-09-2022;РФ;70-79;75_90_days;SputnikV;0.10696;-0.09874;0.27414;-0.03846;-0.39241;0.22552;0.10959;-0.715;0.53771
2022.06.B_02-09-2022;РФ;80+;75_90_days;AllVaccines;-0.01099;-0.23353;0.17141;0.02497;-0.28461;0.25994;0.23961;-0.31215;0.55936
2022.06.B_02-09-2022;РФ;80+;75_90_days;CoviVac;0.31774;-3.84387;0.9039;NULL;NULL;NULL;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;80+;75_90_days;EpiVacCorona;-0.15494;-0.88594;0.29272;-0.47265;-1.66077;0.18493;0.17986;-2.28185;0.79504
2022.06.B_02-09-2022;РФ;80+;75_90_days;SputnikLite;-0.03652;-0.78571;0.39835;0.26121;-0.77569;0.69262;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;80+;75_90_days;SputnikV;0.01575;-0.24934;0.22458;0.06112;-0.30904;0.32661;0.09558;-0.63612;0.50005
2022.06.B_02-09-2022;РФ;18+;90_105_days;AllVaccines;0.01923;-0.05207;0.0857;0.21742;0.08627;0.32974;0.43875;0.17501;0.61818
2022.06.B_02-09-2022;РФ;18+;90_105_days;CoviVac;-0.13759;-0.80565;0.2833;0.26034;-1.29351;0.76146;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;18+;90_105_days;EpiVacCorona;-0.1666;-0.50581;0.0962;-0.46591;-1.29856;0.06511;0.65697;-1.43551;0.95168
2022.06.B_02-09-2022;РФ;18+;90_105_days;SputnikLite;-0.13394;-0.28378;-0.00159;0.23968;-0.02544;0.43625;0.60701;0.05549;0.83649
2022.06.B_02-09-2022;РФ;18+;90_105_days;SputnikV;0.1081;0.02246;0.18624;0.27282;0.11147;0.40487;0.32624;-0.0451;0.56564
2022.06.B_02-09-2022;РФ;20-29;90_105_days;AllVaccines;-0.03897;-0.26362;0.14574;0.56842;-0.15166;0.83827;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;20-29;90_105_days;CoviVac;0.16614;-2.33447;0.79148;NULL;NULL;NULL;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;20-29;90_105_days;EpiVacCorona;0.45445;-0.69174;0.82407;NULL;NULL;NULL;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;20-29;90_105_days;SputnikLite;-0.11867;-0.61041;0.22291;0.59418;-1.88311;0.94288;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;20-29;90_105_days;SputnikV;-0.05684;-0.34357;0.16869;0.50279;-0.54365;0.83985;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;30-39;90_105_days;AllVaccines;0.08287;-0.10347;0.23775;0.50284;0.00468;0.75167;0.10971;-2.57523;0.77831
2022.06.B_02-09-2022;РФ;30-39;90_105_days;CoviVac;-0.11719;-2.46418;0.63971;NULL;NULL;NULL;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;30-39;90_105_days;EpiVacCorona;-0.39772;-1.59819;0.24808;NULL;NULL;NULL;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;30-39;90_105_days;SputnikLite;0.14729;-0.23535;0.41141;0.5326;-0.87001;0.88317;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;30-39;90_105_days;SputnikV;0.1057;-0.12721;0.29048;0.42853;-0.27336;0.74353;-0.36567;-4.4843;0.65993
2022.06.B_02-09-2022;РФ;40-49;90_105_days;AllVaccines;-0.12044;-0.33339;0.05849;0.4426;-0.0078;0.69171;0.73777;-0.86532;0.96314
2022.06.B_02-09-2022;РФ;40-49;90_105_days;CoviVac;0.60995;-1.7691;0.94506;NULL;NULL;NULL;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;40-49;90_105_days;EpiVacCorona;-0.03994;-1.18175;0.50431;-0.72813;-5.91363;0.56804;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;40-49;90_105_days;SputnikLite;-0.02757;-0.44595;0.26976;0.63843;-0.44651;0.90962;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;40-49;90_105_days;SputnikV;-0.19397;-0.47409;0.03291;0.4432;-0.16915;0.73483;0.58772;-1.93271;0.94204
2022.06.B_02-09-2022;РФ;50-59;90_105_days;AllVaccines;0.03221;-0.16551;0.19639;0.36534;-0.05405;0.61786;0.33487;-1.06833;0.78611
2022.06.B_02-09-2022;РФ;50-59;90_105_days;CoviVac;-0.90562;-3.57898;0.20694;NULL;NULL;NULL;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;50-59;90_105_days;EpiVacCorona;0.11765;-0.96431;0.60366;NULL;NULL;NULL;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;50-59;90_105_days;SputnikLite;-0.35323;-0.81322;-0.00993;0.26288;-0.77223;0.69341;0.22761;-4.49251;0.89138
2022.06.B_02-09-2022;РФ;50-59;90_105_days;SputnikV;0.2337;0.00377;0.41056;0.32854;-0.2492;0.63909;0.29636;-1.82012;0.82444
2022.06.B_02-09-2022;РФ;60-69;90_105_days;AllVaccines;0.0554;-0.10748;0.19432;0.16589;-0.12586;0.38203;0.1231;-0.63346;0.52925
2022.06.B_02-09-2022;РФ;60-69;90_105_days;CoviVac;-0.21632;-2.77162;0.60774;-2.8264;-10.86709;-0.23378;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;60-69;90_105_days;EpiVacCorona;-0.30004;-1.23933;0.24526;0.05669;-1.92556;0.69584;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;60-69;90_105_days;SputnikLite;-0.20744;-0.57327;0.07333;0.37949;-0.19312;0.67729;0.37688;-1.49402;0.84431
2022.06.B_02-09-2022;РФ;60-69;90_105_days;SputnikV;0.21135;0.02033;0.36513;0.15285;-0.22797;0.41556;-0.09523;-1.19448;0.45339
2022.06.B_02-09-2022;РФ;70-79;90_105_days;AllVaccines;0.11535;-0.06546;0.26547;0.17471;-0.10659;0.3845;0.60802;0.05676;0.83711
2022.06.B_02-09-2022;РФ;70-79;90_105_days;CoviVac;-1.91763;-6.77488;-0.09488;NULL;NULL;NULL;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;70-79;90_105_days;EpiVacCorona;-0.16553;-1.10511;0.35468;-0.97035;-2.94176;0.01509;-0.05639;-6.50478;0.8513
2022.06.B_02-09-2022;РФ;70-79;90_105_days;SputnikLite;-0.09868;-0.49849;0.19446;0.04321;-0.5881;0.42356;0.72674;-0.9413;0.96153
2022.06.B_02-09-2022;РФ;70-79;90_105_days;SputnikV;0.28185;0.06847;0.44635;0.35634;0.0217;0.57652;0.62388;-0.16763;0.87885
2022.06.B_02-09-2022;РФ;80+;90_105_days;AllVaccines;0.09768;-0.14735;0.29039;0.12634;-0.2181;0.37339;0.61875;0.08291;0.84151
2022.06.B_02-09-2022;РФ;80+;90_105_days;CoviVac;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;80+;90_105_days;EpiVacCorona;-0.05131;-1.02111;0.45315;-0.2996;-1.89402;0.4164;NULL;NULL;NULL
2022.06.B_02-09-2022;РФ;80+;90_105_days;SputnikLite;-0.2272;-0.903;0.20861;-0.02344;-0.96803;0.46777;0.65175;-1.47358;0.95097
2022.06.B_02-09-2022;РФ;80+;90_105_days;SputnikV;0.21652;-0.07739;0.43025;0.23561;-0.18576;0.50724;0.53198;-0.24838;0.82454
2022.06.B_02-09-2022;г. Санкт-Петербург;18+;105_165_days;AllVaccines;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;18+;105_165_days;CoviVac;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;18+;105_165_days;EpiVacCorona;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;18+;105_165_days;SputnikLite;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;18+;105_165_days;SputnikV;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;20-29;105_165_days;AllVaccines;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;20-29;105_165_days;CoviVac;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;20-29;105_165_days;EpiVacCorona;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;20-29;105_165_days;SputnikLite;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;20-29;105_165_days;SputnikV;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;30-39;105_165_days;AllVaccines;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;30-39;105_165_days;CoviVac;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;30-39;105_165_days;EpiVacCorona;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;30-39;105_165_days;SputnikLite;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;30-39;105_165_days;SputnikV;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;40-49;105_165_days;AllVaccines;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;40-49;105_165_days;CoviVac;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;40-49;105_165_days;EpiVacCorona;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;40-49;105_165_days;SputnikLite;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;40-49;105_165_days;SputnikV;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;50-59;105_165_days;AllVaccines;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;50-59;105_165_days;CoviVac;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;50-59;105_165_days;EpiVacCorona;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;50-59;105_165_days;SputnikLite;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;50-59;105_165_days;SputnikV;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;60-69;105_165_days;AllVaccines;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;60-69;105_165_days;CoviVac;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;60-69;105_165_days;EpiVacCorona;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;60-69;105_165_days;SputnikLite;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;60-69;105_165_days;SputnikV;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;70-79;105_165_days;AllVaccines;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;70-79;105_165_days;CoviVac;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;70-79;105_165_days;EpiVacCorona;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;70-79;105_165_days;SputnikLite;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;70-79;105_165_days;SputnikV;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;80+;105_165_days;AllVaccines;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;80+;105_165_days;CoviVac;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;80+;105_165_days;EpiVacCorona;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;80+;105_165_days;SputnikLite;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;80+;105_165_days;SputnikV;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;18+;165_195_days;AllVaccines;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;18+;165_195_days;CoviVac;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;18+;165_195_days;EpiVacCorona;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;18+;165_195_days;SputnikLite;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;18+;165_195_days;SputnikV;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;20-29;165_195_days;AllVaccines;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;20-29;165_195_days;CoviVac;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;20-29;165_195_days;EpiVacCorona;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;20-29;165_195_days;SputnikLite;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;20-29;165_195_days;SputnikV;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;30-39;165_195_days;AllVaccines;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;30-39;165_195_days;CoviVac;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;30-39;165_195_days;EpiVacCorona;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;30-39;165_195_days;SputnikLite;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;30-39;165_195_days;SputnikV;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.06.B_02-09-2022;г. Санкт-Петербург;40-49;165_195_days;AllVaccines;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
