data_point;region;vac_interval_group;vaccine;ve_zab_18_59;ve_hosp_18_59;ve_severe_18_59;ve_death_18_59;ve_zab_60;ve_hosp_60;ve_severe_60;ve_death_60;ve_zab_total;ve_hosp_total;ve_severe_total;ve_death_total
2022.06_18-07-2022;Краснодарский край;165_195_days;CoviVac;-2.6127131889459494;-8.998241277687995;1.0;1.0;-2.071776265017221;1.0;1.0;1.0;-2.31498411397955;-3.485152769048293;1.0;1.0
2022.06_18-07-2022;Краснодарский край;165_195_days;EpiVacCorona;-0.28557151301128436;1.0;1.0;1.0;-0.46400528742104075;1.0;1.0;1.0;-0.3998762438268293;1.0;1.0;1.0
2022.06_18-07-2022;Краснодарский край;165_195_days;SputnikLite;-0.4528837638229277;-0.19652008033546275;1.0;1.0;0.3293947208219902;0.8687900988647057;1.0;1.0;-0.08208040699916541;0.5046662044254013;1.0;1.0
2022.06_18-07-2022;Краснодарский край;165_195_days;SputnikV;-0.2589537606579049;-0.3010464395856771;1.0;1.0;0.03920450370247075;0.10672309268357794;-0.2940443846529788;0.5212035776783979;-0.12150334764742654;-0.04030063565696751;0.24622284450279042;0.6729937340122399
2022.06_18-07-2022;Краснодарский край;21_45_days;AllVaccines;0.8343488280680399;1.0;1.0;1.0;0.5642879479932315;0.674735886757738;1.0;1.0;0.6371698078260548;0.7058449058621956;1.0;1.0
2022.06_18-07-2022;Краснодарский край;21_45_days;CoviVac;1.0;1.0;1.0;1.0;-0.8890792625030117;1.0;1.0;1.0;-0.06424308929055811;1.0;1.0;1.0
2022.06_18-07-2022;Краснодарский край;21_45_days;EpiVacCorona;;;;;;;;;;;;
2022.06_18-07-2022;Краснодарский край;21_45_days;SputnikLite;;;;;;;;;;;;
2022.06_18-07-2022;Краснодарский край;21_45_days;SputnikV;0.8022721417282261;1.0;1.0;1.0;0.6254791046197268;0.6266404097216811;1.0;1.0;0.6600860741727028;0.6553017628842488;1.0;1.0
2022.06_18-07-2022;Краснодарский край;45_75_days;AllVaccines;-0.18353787150158318;1.0;1.0;1.0;0.49194233567050416;0.6213308529880628;-0.012939968256932444;-0.6207039492110917;0.15342816821046246;0.6209644038672292;-0.13710678839831258;-1.0735476729616287
2022.06_18-07-2022;Краснодарский край;45_75_days;CoviVac;;;;;;;;;;;;
2022.06_18-07-2022;Краснодарский край;45_75_days;EpiVacCorona;-0.901794357147593;1.0;1.0;1.0;-1.2935247414303621;1.0;1.0;1.0;-1.3961372648062973;1.0;1.0;1.0
2022.06_18-07-2022;Краснодарский край;45_75_days;SputnikLite;;;;;;;;;;;;
2022.06_18-07-2022;Краснодарский край;45_75_days;SputnikV;-0.24678999988407502;1.0;1.0;1.0;0.5790472104665565;0.5803585898732029;-0.12254077208918246;-0.796065235342692;0.19865957594349348;0.5685973774434149;-0.2942078676697555;-1.3600261116330836
2022.06_18-07-2022;Краснодарский край;75_90_days;AllVaccines;0.04045404662625862;0.24563448251600306;1.0;1.0;0.4898929338830954;0.6198033782913726;-0.017025963070578465;-0.6272415409129255;0.24250158769160268;0.3866508812467856;-0.22340066159915328;-1.2309070887984563
2022.06_18-07-2022;Краснодарский край;75_90_days;CoviVac;;;;;;;;;;;;
2022.06_18-07-2022;Краснодарский край;75_90_days;EpiVacCorona;1.0;1.0;1.0;1.0;0.4347241784411572;-0.6958274646765281;1.0;1.0;0.654606673387538;-0.40379700574930966;1.0;1.0
2022.06_18-07-2022;Краснодарский край;75_90_days;SputnikLite;1.0;1.0;1.0;1.0;0.25512352465597443;1.0;1.0;1.0;0.4463922093244247;1.0;1.0;1.0
2022.06_18-07-2022;Краснодарский край;75_90_days;SputnikV;-0.3544295540679976;-0.06481085961305721;1.0;1.0;0.5190371760693143;0.7613827850266366;-0.2825675304818285;-1.0521080487709256;0.1319372369255607;0.46006352536643647;-0.6198094239006906;-1.9537701259365532
2022.06_18-07-2022;Краснодарский край;90_105_days;AllVaccines;-0.03877886320283985;1.0;1.0;1.0;0.41509852216748755;0.34301559356136824;1.0;1.0;0.15466402993531603;0.39685874975565594;1.0;1.0
2022.06_18-07-2022;Краснодарский край;90_105_days;CoviVac;;;;;;;;;;;;
2022.06_18-07-2022;Краснодарский край;90_105_days;EpiVacCorona;1.0;1.0;1.0;1.0;0.35010193493255193;1.0;1.0;1.0;0.4984458033896;1.0;1.0;1.0
2022.06_18-07-2022;Краснодарский край;90_105_days;SputnikLite;-3.4741088329119627;1.0;1.0;1.0;-0.41125619519634005;-3.2337685855890195;1.0;1.0;-2.041123049947536;-2.0839270607041707;1.0;1.0
2022.06_18-07-2022;Краснодарский край;90_105_days;SputnikV;0.16543084285026355;1.0;1.0;1.0;0.47231527503435244;0.47395915268222055;1.0;1.0;0.2817698306100582;0.5157094959982697;1.0;1.0
2022.06_18-07-2022;Красноярский край;105_165_days;AllVaccines;0.1661893123594559;0.18327559694225404;0.352984563811396;1.0;0.0605662011188538;0.10168844874865701;0.45580546605353434;0.5002295096410008;0.10786016392123476;0.09548181104288989;0.39960791334598256;0.5935807413418959
2022.06_18-07-2022;Красноярский край;105_165_days;CoviVac;-2.148107723107723;1.0;1.0;1.0;-0.1707912471386721;-0.8105540668494371;1.0;1.0;-1.345184251705049;-0.12980618545790557;1.0;1.0
2022.06_18-07-2022;Красноярский край;105_165_days;EpiVacCorona;0.0040110344625640115;-0.3041817775150577;1.0;1.0;0.13135168961201504;0.5534809981158954;1.0;1.0;-0.0040944974667138645;0.19313835024996218;1.0;1.0
2022.06_18-07-2022;Красноярский край;105_165_days;SputnikLite;0.1713279703423074;0.3703999179169857;0.5913959063249123;1.0;0.011146463677745078;-0.10967859648301159;0.14836789741732703;0.38001182931981414;0.08147619029845166;-0.00033988589544931;0.23307275414682216;0.47709505964556054
2022.06_18-07-2022;Красноярский край;105_165_days;SputnikV;0.22089528318748963;-0.06112484939998608;-0.0446733013472731;1.0;0.11891568767420702;0.3509627755964225;0.7629831674445235;0.5584980570045046;0.17983237458883072;0.20300572204668477;0.5114078556894893;0.6645486770405449
2022.06_18-07-2022;Красноярский край;165_195_days;AllVaccines;0.03388240467837489;0.14315520943848314;-0.07998145477024532;0.4240098907892025;0.18458318981761868;0.2825515347029539;0.463801673304313;0.6782810039825877;0.08853158242587644;0.21339289312202714;0.2828797740273765;0.6088435131058417
2022.06_18-07-2022;Красноярский край;165_195_days;CoviVac;1.0;1.0;1.0;1.0;-2.8711104498338544;-4.991004267600013;1.0;1.0;-0.13037541168249422;-1.731223007073499;1.0;1.0
2022.06_18-07-2022;Красноярский край;165_195_days;EpiVacCorona;0.16000267988744477;1.0;1.0;1.0;-0.49110494568241037;0.015787562967606417;1.0;1.0;-0.22918362655821745;0.19304563718511414;1.0;1.0
2022.06_18-07-2022;Красноярский край;165_195_days;SputnikLite;0.17942820076063615;-0.030251079634680433;0.13365250121629135;1.0;0.13109874790049936;0.25174085952533676;0.22415526909309114;1.0;0.09299554759154616;0.020294743570810292;0.03425647993285308;1.0
2022.06_18-07-2022;Красноярский край;165_195_days;SputnikV;-0.04716680359213887;0.12669557150480204;-0.24793574000174634;0.14724391099880674;0.30958051315484736;0.3689740434487597;0.5232486406361596;0.40882831438883793;0.10763396974149575;0.31190718127897865;0.30705743919014894;0.3877738253943732
2022.06_18-07-2022;Красноярский край;21_45_days;AllVaccines;-0.21413670124961115;1.0;1.0;1.0;0.2716062153270157;0.7759756480832981;1.0;1.0;-0.03454737744198799;0.7931614811218521;1.0;1.0
2022.06_18-07-2022;Красноярский край;21_45_days;CoviVac;;;;;;;;;;;;
2022.06_18-07-2022;Красноярский край;21_45_days;EpiVacCorona;-0.6888932005568931;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.19393903111575528;1.0;1.0;1.0
2022.06_18-07-2022;Красноярский край;21_45_days;SputnikLite;-1.7645930766943314;1.0;1.0;1.0;1.0;1.0;1.0;1.0;-0.6640795577197187;1.0;1.0;1.0
2022.06_18-07-2022;Красноярский край;21_45_days;SputnikV;0.02413180316882857;1.0;1.0;1.0;0.07033792288328111;0.714073693776629;1.0;1.0;-0.05036604588154869;0.7195181660746116;1.0;1.0
2022.06_18-07-2022;Красноярский край;45_75_days;AllVaccines;0.06500553856376623;0.6686623400810876;1.0;1.0;0.3940924075277157;0.5327545572149738;1.0;1.0;0.19150752633046575;0.543020296846648;1.0;1.0
2022.06_18-07-2022;Красноярский край;45_75_days;CoviVac;;;;;;;;;;;;
2022.06_18-07-2022;Красноярский край;45_75_days;EpiVacCorona;1.0;1.0;1.0;1.0;-0.02647665702815738;1.0;1.0;1.0;0.41029656966864914;1.0;1.0;1.0
2022.06_18-07-2022;Красноярский край;45_75_days;SputnikLite;0.03016164111264974;-0.26993928503362463;1.0;1.0;1.0;1.0;1.0;1.0;0.3054585586358646;0.44169919802553714;1.0;1.0
2022.06_18-07-2022;Красноярский край;45_75_days;SputnikV;-0.0938495062906981;1.0;1.0;1.0;0.35731960720293565;0.40444020867048613;1.0;1.0;0.07907723529706545;0.4890150271820771;1.0;1.0
2022.06_18-07-2022;Красноярский край;75_90_days;AllVaccines;-0.028403357994442047;-0.008926021668789863;1.0;1.0;0.49700263373430975;0.4817602893020161;1.0;1.0;0.18696150495845631;0.2873441691346348;1.0;1.0
2022.06_18-07-2022;Красноярский край;75_90_days;CoviVac;-9.760951016222753;1.0;1.0;1.0;1.0;1.0;1.0;1.0;-3.8229064050097863;1.0;1.0;1.0
2022.06_18-07-2022;Красноярский край;75_90_days;EpiVacCorona;;;;;;;;;;;;
2022.06_18-07-2022;Красноярский край;75_90_days;SputnikLite;-0.5757704522504603;-5.219518224412802;1.0;1.0;1.0;1.0;1.0;1.0;-0.062303776742388406;-1.5667477242992596;1.0;1.0
2022.06_18-07-2022;Красноярский край;75_90_days;SputnikV;0.31543296559147016;1.0;1.0;1.0;0.36882817143377744;0.3497017523863162;1.0;1.0;0.3226427007921163;0.5337187194620769;1.0;1.0
2022.06_18-07-2022;Красноярский край;90_105_days;AllVaccines;0.2146131029082966;1.0;1.0;1.0;-0.2945016985381119;0.43160407794554134;-0.38209955783768357;1.0;0.03874471308770089;0.6704644846476085;0.14320766008378227;1.0
2022.06_18-07-2022;Красноярский край;90_105_days;CoviVac;;;;;;;;;;;;
2022.06_18-07-2022;Красноярский край;90_105_days;EpiVacCorona;-1.8023849472674978;1.0;1.0;1.0;-1.8494296614953378;1.0;1.0;1.0;-1.9832770981150745;1.0;1.0;1.0
2022.06_18-07-2022;Красноярский край;90_105_days;SputnikLite;-0.0031199993616368715;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.31180001776674504;1.0;1.0;1.0
2022.06_18-07-2022;Красноярский край;90_105_days;SputnikV;0.371239037205888;1.0;1.0;1.0;-0.41378372735527025;0.27474730869437425;-0.7635091757010477;1.0;0.0603801454743772;0.548001548001548;-0.1751959751959753;1.0
2022.06_18-07-2022;Курганская область;105_165_days;AllVaccines;0.13360258466984343;0.13284788308854545;1.0;1.0;0.21851249372161807;0.2753479487236823;0.5848347622896096;-0.10710730056104101;0.16695645141629212;0.1799545011750492;0.580865633933914;-0.07777408416993548
2022.06_18-07-2022;Курганская область;105_165_days;CoviVac;-0.34070863506935445;1.0;1.0;1.0;1.0;1.0;1.0;1.0;-0.06693385707971511;1.0;1.0;1.0
2022.06_18-07-2022;Курганская область;105_165_days;EpiVacCorona;-0.16739165873826534;1.0;1.0;1.0;0.4159367297743831;0.041846618679463266;-6.246034946236559;-18.322759856630825;0.07177721279996574;0.0542203673183862;-6.986583564866962;-19.536929166800757
2022.06_18-07-2022;Курганская область;105_165_days;SputnikLite;0.030372387098890452;-0.3644045695822755;1.0;1.0;0.20560548630573205;0.2613524697228736;1.0;1.0;0.09662690793697182;0.07833678371386477;1.0;1.0
2022.06_18-07-2022;Курганская область;105_165_days;SputnikV;0.4220000544015784;1.0;1.0;1.0;0.1458196613728836;0.30552985073803773;1.0;1.0;0.32713069888846347;0.3919255204769818;1.0;1.0
2022.06_18-07-2022;Курганская область;165_195_days;AllVaccines;0.06737886317875075;0.2379208683446009;1.0;1.0;0.14458164458164446;0.3756946739402879;0.4439780689780689;1.0;0.09898719285927782;0.2850788084308885;0.4320348311423171;1.0
2022.06_18-07-2022;Курганская область;165_195_days;CoviVac;-0.5876986264476163;1.0;1.0;1.0;1.0;1.0;1.0;1.0;-0.1973039661549798;1.0;1.0;1.0
2022.06_18-07-2022;Курганская область;165_195_days;EpiVacCorona;;;;;;;;;;;;
2022.06_18-07-2022;Курганская область;165_195_days;SputnikLite;0.013956143402783505;-1.8153252181465351;1.0;1.0;0.28675093269918406;0.5055206046023755;-0.22589683442327746;1.0;0.1585440454294823;-0.014195223463869366;-0.6677877008072517;1.0
2022.06_18-07-2022;Курганская область;165_195_days;SputnikV;0.0751845220401004;1.0;1.0;1.0;-0.07110593110593122;0.17607236068774523;1.0;1.0;0.02996895475410144;0.40406616659009764;1.0;1.0
2022.06_18-07-2022;Курганская область;21_45_days;AllVaccines;-0.5511510078202444;1.0;1.0;1.0;0.797297603300015;1.0;1.0;1.0;0.11865585481378327;1.0;1.0;1.0
2022.06_18-07-2022;Курганская область;21_45_days;CoviVac;;;;;;;;;;;;
2022.06_18-07-2022;Курганская область;21_45_days;EpiVacCorona;-1.9104464316305205;1.0;1.0;1.0;1.0;1.0;1.0;1.0;-0.5719634636105395;1.0;1.0;1.0
2022.06_18-07-2022;Курганская область;21_45_days;SputnikLite;0.20203001977755886;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.44923391215526043;1.0;1.0;1.0
2022.06_18-07-2022;Курганская область;21_45_days;SputnikV;-0.5787574382294238;1.0;1.0;1.0;0.7296780959214445;1.0;1.0;1.0;0.1404032237451891;1.0;1.0;1.0
2022.06_18-07-2022;Курганская область;45_75_days;AllVaccines;0.22801092028550263;1.0;1.0;1.0;-0.1449848235099569;-0.24994176566503623;-3.687281621243886;1.0;0.07185547772939938;-0.3813204449445664;-4.793871866295264;1.0
2022.06_18-07-2022;Курганская область;45_75_days;CoviVac;;;;;;;;;;;;
2022.06_18-07-2022;Курганская область;45_75_days;EpiVacCorona;-0.1852651968706125;1.0;1.0;1.0;-0.4280828224894102;-3.6973302756263253;1.0;1.0;-0.2807064281972611;-4.2449983654789145;1.0;1.0
2022.06_18-07-2022;Курганская область;45_75_days;SputnikLite;;;;;;;;;;;;
2022.06_18-07-2022;Курганская область;45_75_days;SputnikV;0.02439778139089721;1.0;1.0;1.0;-0.3877041981833025;0.09627197672029542;-5.8344431760527655;1.0;-0.15304900216444461;-0.04347563207571814;-7.811572004194954;1.0
2022.06_18-07-2022;Курганская область;75_90_days;AllVaccines;0.25609500511622907;1.0;1.0;1.0;-0.44003473149879757;-1.8607076514816452;1.0;1.0;-0.010252200255539634;-1.7793160531474626;1.0;1.0
2022.06_18-07-2022;Курганская область;75_90_days;CoviVac;-12.562781199144833;1.0;1.0;1.0;1.0;1.0;1.0;1.0;-9.524027909719264;1.0;1.0;1.0
2022.06_18-07-2022;Курганская область;75_90_days;EpiVacCorona;-0.006583595302105616;1.0;1.0;1.0;-3.6209141981613886;-9.166011235955054;1.0;1.0;-1.4181467741601206;-8.952835894970299;1.0;1.0
2022.06_18-07-2022;Курганская область;75_90_days;SputnikLite;0.0024440445526506815;1.0;1.0;1.0;-0.608700007048445;-1.639065714042284;1.0;1.0;-0.22471875758403836;-1.5038246968371047;1.0;1.0
2022.06_18-07-2022;Курганская область;75_90_days;SputnikV;;;;;;;;;;;;
2022.06_18-07-2022;Курганская область;90_105_days;AllVaccines;-0.08639489469160955;1.0;1.0;1.0;0.47131739384889837;-0.7490582886832278;1.0;1.0;0.12336374321203525;-0.5971680440080949;1.0;1.0
2022.06_18-07-2022;Курганская область;90_105_days;CoviVac;;;;;;;;;;;;
2022.06_18-07-2022;Курганская область;90_105_days;EpiVacCorona;;;;;;;;;;;;
2022.06_18-07-2022;Курганская область;90_105_days;SputnikLite;0.07768323229389762;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.40317048515006615;1.0;1.0;1.0
2022.06_18-07-2022;Курганская область;90_105_days;SputnikV;-0.5054569871462373;1.0;1.0;1.0;-0.163115691782183;-2.8479744136460554;1.0;1.0;-0.36258029644425793;-2.7328082734819517;1.0;1.0
2022.06_18-07-2022;Курская область;105_165_days;AllVaccines;0.1533216466246441;0.6634056473955114;1.0;1.0;0.08413027325159517;0.14600334945183135;0.17696697069977663;1.0;0.13505167273705165;0.3738243058504529;0.3747659234356402;1.0
2022.06_18-07-2022;Курская область;105_165_days;CoviVac;1.0;1.0;1.0;1.0;-1.7402457757296474;-5.178008658008659;1.0;1.0;0.3113098563285406;-1.1467455621301776;1.0;1.0
2022.06_18-07-2022;Курская область;105_165_days;EpiVacCorona;-0.11155053157422823;1.0;1.0;1.0;-0.7291557061225984;-0.9462871304073994;1.0;1.0;-0.40198912862873537;-0.24531985637509468;1.0;1.0
2022.06_18-07-2022;Курская область;105_165_days;SputnikLite;0.05883259659992135;0.6331670356826464;1.0;1.0;0.17314806387627713;0.5017911167119218;0.7024585835918422;1.0;0.12379065067736095;0.5734243957245047;0.7779469457196051;1.0
2022.06_18-07-2022;Курская область;105_165_days;SputnikV;0.4026460626587638;0.6110253431266368;1.0;1.0;0.10165874478610903;-0.35935048850970164;-1.5194858192205678;1.0;0.2610056740363923;-0.011283659730721984;-1.0998888065233507;1.0
2022.06_18-07-2022;Курская область;165_195_days;AllVaccines;0.19857448773019337;0.3314595480659014;0.021065766810784314;1.0;-0.16859353268428334;-0.48698794144215163;0.2502257033404096;0.5143507396636744;0.01437921094351513;-0.22117054142862647;0.17495511160938915;0.5445752216083828
2022.06_18-07-2022;Курская область;165_195_days;CoviVac;-0.8333978861814999;-1.8045776450114932;1.0;1.0;1.0;1.0;1.0;1.0;-0.19038828899479188;-0.23460271115745557;1.0;1.0
2022.06_18-07-2022;Курская область;165_195_days;EpiVacCorona;-0.22873608506945797;1.0;1.0;1.0;-1.5280729862038274;-2.2620296596178426;1.0;1.0;-0.8321486448749726;-1.0755071366097413;1.0;1.0
2022.06_18-07-2022;Курская область;165_195_days;SputnikLite;0.20603035053619323;0.39728606036796965;1.0;1.0;-0.2599810890027012;-0.7253903716391057;-0.5543387399679873;-0.36593404421429176;-0.06776909459867886;-0.46937067543067434;-0.49450075740484123;-0.41479405034324945
